block,model,noise,optimizer,filter,seed,steps,conv100,t_drop100,t_eps,eps_hit,slope,floor_p10,floor_p50,floor_p90,auc,holdout,elapsed_s
A,logistic,N1,sgd,F4,21,3000,1,999,1721,1,-1.1367420648798992,0.00019009087607686033,0.0003482233409131683,0.0004839053352683292,-2.948654782877895,0.878,1.1390241250046529
A,logistic,N1,sgd,F4,22,3000,1,1075,1799,1,-1.1859758859382445,0.00026868632806348336,0.0003332978379996589,0.000441958059580669,-2.914169726050989,0.874,1.2067350409924984
A,logistic,N1,sgd,F4,23,3000,1,1010,1816,1,-1.3354630693546838,0.0002053740666209551,0.0003264739090163484,0.00041576300242696605,-2.9441399526959477,0.8786666666666667,1.0972067500115372
A,logistic,N1,sgd,F4,24,3000,1,934,1622,1,-3.1191503774857487,0.00013629086878744431,0.00021096802076815344,0.00033113927849636273,-2.9843046921368597,0.886,1.1145207920344546
A,logistic,N1,sgd,F4,25,3000,1,1043,1905,1,-0.2334413327055176,0.0003168916420739787,0.0004167923134502559,0.0005936571807751388,-2.9199994600827037,0.8806666666666667,1.1010170829831623
A,logistic,N1,sgd,F4,26,3000,1,1084,1596,1,-1.7223036369504485,0.00023671957695949476,0.00037454198220392674,0.0005185835379594299,-2.9156509121662313,0.8846666666666667,1.1245513750473037
A,logistic,N1,sgd,F4,27,3000,1,1081,1755,1,-0.7268854244488668,0.00023972086928540097,0.00036811604867567296,0.0004526803880551879,-2.92374908091553,0.8766666666666667,1.0497547080158256
A,logistic,N1,sgd,F4,28,3000,1,1097,2141,1,-1.1633114542558922,0.00026505525427071423,0.00035488041973963163,0.0004199855422578702,-2.8807270234875464,0.87,1.1741913330042735
A,logistic,N1,sgd,F4,29,3000,1,1136,1748,1,-1.2145750444286707,0.0002532498693858329,0.0003010375216485799,0.00035255917143974034,-2.9303122870237095,0.8933333333333333,1.0401742499670945
A,logistic,N1,sgd,F4,30,3000,1,1099,1845,1,-0.8560565012615061,0.00020414230044940587,0.00024469185257661283,0.0003281961978134938,-2.9540053672455087,0.8726666666666667,1.005544750019908
A,logistic,N1,sgd,F4,31,3000,1,961,1453,1,0.9167852656225992,0.00031927204721953265,0.00036586357179304343,0.00043041607675626154,-2.9796657229781256,0.8833333333333333,1.0767052909941413
A,logistic,N1,sgd,F4,32,3000,1,1023,1872,1,-1.391840296389056,0.00020338268256050912,0.00026973020409915645,0.00031923089127547144,-2.9796554371463184,0.882,1.064722166978754
A,logistic,N1,sgd,F4,33,3000,1,1066,1880,1,-2.1480655928477295,0.00024140559677864526,0.00028180867368271767,0.0003212967761906625,-2.9260332613639366,0.88,1.1430941249709576
A,logistic,N1,sgd,F4,34,3000,1,1056,2211,1,-1.2552675273279175,0.00033695915742537787,0.00037386297736877216,0.0004659519592400917,-2.8822715825069922,0.8693333333333333,1.107226125022862
A,logistic,N1,sgd,F4,35,3000,1,1039,1827,1,-3.5835907047012645,0.0001909452469970603,0.00024962862199454317,0.00048474318168202575,-2.9180217515419042,0.876,1.0887225420447066
A,logistic,N1,sgd,F4,36,3000,1,1125,1780,1,-2.0580105461818734,0.00018922822441299087,0.00024360331629233445,0.00027360097540886195,-2.952754242763441,0.8833333333333333,1.0461727919755504
A,logistic,N1,sgd,F4,37,3000,1,997,1769,1,-1.686965427527589,0.0002658230227377848,0.0003448480650701058,0.00040081341687205047,-2.92922726873213,0.8793333333333333,1.0219985829899088
A,logistic,N1,sgd,F4,38,3000,1,1107,2056,1,-0.338855783859432,0.00032372746339092226,0.00046572190553987507,0.0005863882991558226,-2.8632974221385967,0.864,1.1261648340150714
A,logistic,N1,sgd,F4,39,3000,1,1087,1871,1,-0.6016757299516684,0.0002702249824982935,0.0003264093131085145,0.00038229838077318495,-2.9452938166597886,0.8726666666666667,1.0845208750106394
A,logistic,N1,sgd,F4,40,3000,1,1129,1946,1,-1.3847636242975203,0.00025515722047711903,0.00036113589285126363,0.000426733959006422,-2.897196260518232,0.8826666666666667,1.1123599169659428
A,logistic,N1,sgd,F4,41,3000,1,1019,1656,1,-3.8526937105978076,0.0001607790638397729,0.00024904110533173555,0.0003334026198578953,-2.9549093715500514,0.864,1.075483583030291
A,logistic,N1,sgd,F4,42,3000,1,931,1486,1,-1.0222438164844079,0.0002486031217265173,0.00033702177515684503,0.0004553711517005498,-2.9573240977358934,0.8786666666666667,1.1399402919923887
A,logistic,N1,sgd,F4,43,3000,1,1008,1935,1,-1.317713864203889,0.00017931082561763862,0.0002836987943158801,0.000415591942648946,-2.948062006111269,0.8873333333333333,1.185790499963332
A,logistic,N1,sgd,F4,44,3000,1,982,1764,1,-2.7808145295116726,0.00016323638899425603,0.00022710353916378565,0.0003789499173644335,-2.962743639467446,0.8846666666666667,1.1125175839988515
A,logistic,N1,sgd,F4,45,3000,1,1032,2138,1,-0.5472892142407866,0.00028616784144562703,0.00031713984796731114,0.0003925140763739264,-2.913913480921407,0.8653333333333333,1.2257924170116894
A,logistic,N1,sgd,F4,46,3000,1,1199,1822,1,-3.2243294432111482,0.0001999831283580244,0.000287195593307419,0.0003318373665669884,-2.9039542814181836,0.8846666666666667,1.1585486669791862
A,logistic,N1,sgd,F4,47,3000,1,1068,1870,1,1.047303314202665,0.0002503854012673421,0.0002859634278269887,0.0004924736992643822,-2.936491100654674,0.882,1.1510858749970794
A,logistic,N1,sgd,F4,48,3000,1,936,1618,1,-0.19666862439743096,0.00018025669956602398,0.0002378216440330436,0.0002826318932368128,-3.013541994437164,0.8713333333333333,1.1353545829770155
A,logistic,N1,sgd,F4,49,3000,1,974,1333,1,-3.694108321947792,0.00017333607776600786,0.00022997058708319198,0.0003162252267409041,-2.9930711052762637,0.8846666666666667,1.1767854579957202
A,logistic,N1,sgd,F4,50,3000,1,993,1514,1,0.48628438399769947,0.0003223832870770558,0.0003762822718366461,0.00041708785117605684,-2.971639813400651,0.8706666666666667,1.0955430410103872
A,logistic,N1,sgd,F4,51,3000,1,1073,1729,1,-0.1425528998887913,0.00030313238162799414,0.000329272377907156,0.00039187165091888993,-2.9307596939310665,0.8826666666666667,1.1081626249942929
A,logistic,N1,sgd,F4,52,3000,1,1013,1740,1,-0.11114771515055079,0.0002632763782039712,0.0003073332769905901,0.00038808613499726076,-2.950563406230563,0.874,1.0971388749894686
A,logistic,N1,sgd,F4,53,3000,1,906,1490,1,-0.861362326365834,0.00021475023152811562,0.0002592763599948298,0.0003211390063704127,-3.009509135239691,0.8746666666666667,1.1781975410412997
A,logistic,N1,sgd,F4,54,3000,1,1078,1833,1,-1.4397924666733697,0.0001906139266500999,0.00027858932395589795,0.0003743555506364008,-2.9447110769355227,0.8653333333333333,1.1184013329911977
A,logistic,N1,sgd,F4,55,3000,1,1019,2251,1,-1.203387462568062,0.00033987693614232227,0.00039528213765534356,0.0005084991498038771,-2.884710721751081,0.8766666666666667,1.0796237500035204
A,logistic,N1,sgd,F4,56,3000,1,1024,1826,1,0.7018918726885457,0.0002865844758352567,0.0003236579793209388,0.0003660813548038258,-2.977539126296283,0.886,1.1414927919977345
A,logistic,N1,sgd,F4,57,3000,1,1054,1890,1,-2.00436959358707,0.00020767954304345032,0.0002460050941250571,0.00041627809512464114,-2.923303055285476,0.888,1.105570624989923
A,logistic,N1,sgd,F4,58,3000,1,962,1890,1,-0.4453624081148855,0.0002949273758272633,0.0005016983902318164,0.0005885207581276757,-2.900374883915372,0.872,1.0385987079935148
A,logistic,N1,sgd,F4,59,3000,1,1056,1831,1,-0.8345930223700002,0.00024516321495414385,0.0002833511162820445,0.0003164235431754631,-2.942306242773054,0.8766666666666667,1.1582831660052761
A,logistic,N1,sgd,F4,60,3000,1,984,1984,1,0.7387673428869902,0.0003129024374484857,0.0003432945152914943,0.00037524727598916213,-2.936060420590153,0.8766666666666667,1.163466292025987
A,logistic,N1,sgd,F4,61,3000,1,1104,1940,1,0.37675547006148064,0.00032451981604945463,0.0003729364647062042,0.0004589649618831436,-2.9185743994871998,0.8733333333333333,1.0282770409830846
A,logistic,N1,sgd,F4,62,3000,1,1013,1825,1,-0.4941986442097649,0.00026453139977206883,0.00030932877321074195,0.0004244551644795421,-2.931589437879856,0.872,1.0442396249854937
A,logistic,N1,sgd,F4,63,3000,1,1038,1934,1,-1.5912326303403856,0.00027558035675575524,0.00030452455971506545,0.0003677577059077965,-2.917530509277502,0.8753333333333333,1.0669079159852117
A,logistic,N1,sgd,F4,64,3000,1,930,1889,1,0.3545397669749119,0.0002705913854726288,0.00034998197919839015,0.0004706930384583256,-2.937991314541905,0.87,1.1555094170034863
A,logistic,N1,sgd,F4,65,3000,1,1127,2170,1,-1.5680675730575753,0.00026157334352809635,0.00042341023152720413,0.0006393823637064026,-2.8906185251393586,0.8746666666666667,1.0742372500244528
A,logistic,N1,sgd,F4,66,3000,1,1052,1684,1,-0.13326539891350717,0.00037229380036779206,0.00044123157333601716,0.0004927609044403232,-2.9140967697512097,0.8566666666666667,1.097240208007861
A,logistic,N1,sgd,F4,67,3000,1,1005,1943,1,-1.4423233942361708,0.0002283440647176294,0.0003703975132271768,0.0004412930364656573,-2.928297123522043,0.886,1.0875699580064975
A,logistic,N1,sgd,F4,68,3000,1,979,1955,1,-3.492342781381774,0.0001941269432413196,0.00026395854010046263,0.000424171082873228,-2.950945323420401,0.8566666666666667,1.0648718340089545
A,logistic,N1,sgd,F4,69,3000,1,940,1560,1,-2.184653156951296,0.00020920119118910497,0.0003049041899140509,0.00043210587400089456,-2.9785372978259335,0.882,1.0365767909679562
A,logistic,N1,sgd,F4,70,3000,1,1019,1616,1,-0.04236822545457409,0.00024183706240661068,0.0003051550584663589,0.00035275734274056524,-2.9803582043693373,0.8673333333333333,1.0218778750277124
A,logistic,N1,sgd,F4,71,3000,1,1093,1614,1,-1.5465785492383197,0.0002099344917129266,0.0002659144757803844,0.0003228635656767442,-2.9499215979521303,0.8873333333333333,1.141859250026755
A,logistic,N1,sgd,F4,72,3000,1,1050,1732,1,-1.2328433267844165,0.00015614816576891657,0.00019384630958360668,0.00025094308326764793,-3.0099767807016833,0.8933333333333333,0.9877077499986626
A,logistic,N1,sgd,F4,73,3000,1,915,1712,1,-2.991010030094527,0.00016545623395201886,0.00026663758870302363,0.00031738937646443206,-2.979249196992183,0.8806666666666667,1.0901716660009697
A,logistic,N1,sgd,F4,74,3000,1,1152,1704,1,-0.8056348654167712,0.00024397695223317574,0.00031758138695229556,0.00039023710094083586,-2.942554814587379,0.878,1.0999607910052873
A,logistic,N1,sgd,F4,75,3000,1,1064,1560,1,-0.7455322107274255,0.00029846519901208436,0.0003928809817556469,0.00045402844581379147,-2.9221928219178213,0.878,1.1282694169785827
A,logistic,N1,sgd,F4,76,3000,1,1124,1857,1,-1.6226325156697652,0.00019774035798141056,0.0002620996082796013,0.00029594927786625317,-2.953058286323684,0.878,1.0682786669931374
A,logistic,N1,sgd,F4,77,3000,1,921,1655,1,-1.3747396561360614,0.0003003071298627637,0.00036524245757574986,0.0004374801113527644,-2.9453788323329584,0.886,1.082660083018709
A,logistic,N1,sgd,F4,78,3000,1,1085,1897,1,-2.670432818511863,0.0002332170949181918,0.0002999796285239136,0.0003805488942267018,-2.9038945592939944,0.8766666666666667,1.1219789999886416
A,logistic,N1,sgd,F4,79,3000,1,987,2029,1,-2.148907766132594,0.0002567546767799691,0.00034809043248423474,0.0004478035971708504,-2.9024703770396627,0.8793333333333333,1.0393675829982385
A,logistic,N1,sgd,F4,80,3000,1,1074,1748,1,-1.2441051784596133,0.0001790253021638272,0.0002665991615615603,0.00030596467429062603,-2.9785747844217587,0.878,1.0945621670107357
A,logistic,N1,sgd,F4,81,3000,1,1107,1791,1,-1.172195461100482,0.00022845688082888876,0.00028486855831724625,0.0004350920434840476,-2.9360534998440357,0.8846666666666667,1.1323096249834634
A,logistic,N1,sgd,F4,82,3000,1,1021,1750,1,-2.8819078579241793,0.0001291101145270833,0.000174694936861636,0.00024700249052451295,-2.9702619446857996,0.878,1.067312958999537
A,logistic,N1,sgd,F4,83,3000,1,1052,1761,1,-3.257299992481616,0.00017613078374886733,0.00020890446148429952,0.0002865416676996589,-2.9447564621512634,0.8773333333333333,0.9973017919692211
A,logistic,N1,sgd,F4,84,3000,1,1071,1640,1,0.1195499317139983,0.0002818586103825637,0.000343084035450979,0.0003900487431296658,-2.955398419685429,0.8646666666666667,1.1228691249853
A,logistic,N1,sgd,F4,85,3000,1,931,1692,1,-2.345886137140412,0.00017668033978097698,0.00029190709327878215,0.00041956440934339223,-2.980412549307112,0.884,1.1025987080065534
A,logistic,N1,sgd,F4,86,3000,1,981,1630,1,-0.58792981691469,0.00031808004800212516,0.00037472736024232186,0.00044992353787820364,-2.942300183683905,0.8773333333333333,1.130449874966871
A,logistic,N1,sgd,F4,87,3000,1,1118,2391,1,-2.1521226956831487,0.00031158559160743163,0.00041894106870710753,0.0005053362810177422,-2.8617609021287866,0.876,1.1015364159829915
A,logistic,N1,sgd,F4,88,3000,1,944,1849,1,-0.5363278650112583,0.00019496025205327408,0.00025448033342301496,0.0003396768534558051,-2.9925538406593497,0.8713333333333333,1.0655155830318108
A,logistic,N1,sgd,F4,89,3000,1,910,1662,1,-0.07185778531900437,0.0002853401745162244,0.00040779458141865254,0.0004592167115319121,-2.9322969117917266,0.8733333333333333,1.0197040410130285
A,logistic,N1,sgd,F4,90,3000,1,954,1828,1,-1.8436644812745646,0.0002766358330171058,0.0003381388712348899,0.0003949924841770634,-2.9377839304142603,0.8893333333333333,1.144092291011475
A,logistic,N1,sgd,F4,91,3000,1,1032,1874,1,-1.3263164344353198,0.0002858011663352787,0.00032443856589366865,0.0003568961980637699,-2.9232124019737045,0.8893333333333333,1.0790154580026865
A,logistic,N1,sgd,F4,92,3000,1,929,1704,1,-1.999425842832155,0.00025260295352457754,0.00030975127869851645,0.00035464869992276064,-2.9495855883218054,0.8766666666666667,1.0973098329850473
A,logistic,N1,sgd,F4,93,3000,1,941,1654,1,-3.644970051589217,0.0001413373423084216,0.00021260821532423298,0.0002808094107098822,-2.9794471255066473,0.8846666666666667,1.0546321250149049
A,logistic,N1,sgd,F4,94,3000,1,983,1664,1,-1.101438678869899,0.0002620997106674918,0.00030972612828413665,0.0004582918546740578,-2.9359634212456744,0.8793333333333333,1.021399958000984
A,logistic,N1,sgd,F4,95,3000,1,994,1774,1,-1.7470925167840388,0.00019771271216337637,0.00024008504486009,0.0003073058990331246,-2.976647040672857,0.8793333333333333,1.1415244999807328
A,logistic,N1,sgd,F4,96,3000,1,936,1599,1,0.14950641277873544,0.0002215257765891138,0.00029430461360411566,0.00042279623108108105,-3.0053082802648623,0.8753333333333333,1.0474964170134626
A,logistic,N1,sgd,F4,97,3000,1,993,1803,1,-0.8106565798642834,0.0002150764074681214,0.00033125360751696425,0.0004191990193990903,-2.976110745961553,0.8786666666666667,1.0998854159843177
A,logistic,N1,sgd,F4,98,3000,1,1038,1944,1,-2.459346603972877,0.00020081144448089416,0.000282754403253867,0.0004110778949082132,-2.9069717855780026,0.878,0.9999692919664085
A,logistic,N1,sgd,F4,99,3000,1,900,1521,1,-3.3102118197719066,0.0001184361994883909,0.00016211691186364727,0.0003199302118873138,-3.0640087348799114,0.8593333333333333,1.0342768330010585
A,logistic,N1,sgd,F5,0,3000,1,1090,1643,1,-1.9098706792017481,0.00025068894043007306,0.00033154287864818957,0.0003903106421478483,-2.9258456046731305,0.876,1.132131041958928
A,logistic,N1,sgd,F5,1,3000,1,1216,2083,1,-1.0682598030507062,0.0002400155876820744,0.0003523550895652514,0.0004709747760816966,-2.902231526190141,0.868,1.084939291991759
A,logistic,N1,sgd,F5,2,3000,1,1094,1883,1,-0.8356267260243315,0.00023363237425346622,0.0002699602441421933,0.00032739645373458764,-2.944894720030228,0.89,1.1329046669998206
A,logistic,N1,sgd,F5,3,3000,1,1015,1649,1,-1.2145880890584084,0.00017267006824219053,0.0002478516821641666,0.0003391442991278568,-2.992434373661792,0.8666666666666667,1.0868693750235252
A,logistic,N1,sgd,F5,4,3000,1,1080,1807,1,-1.319040170265978,0.0002390786411949492,0.000335374037523674,0.00041234046627768793,-2.948472661973979,0.866,1.0692458749981597
A,logistic,N1,sgd,F5,5,3000,1,1042,1661,1,-1.482548764124027,0.00022735634396402174,0.0002759868563286395,0.0003106063853025908,-2.9625735369650137,0.8673333333333333,1.1305626250104979
A,logistic,N1,sgd,F5,6,3000,1,943,1857,1,-1.617695850943129,0.00022840999394732026,0.0002838499528142963,0.00031813053810649975,-2.969734630297361,0.8726666666666667,1.0602274169796146
A,logistic,N1,sgd,F5,7,3000,1,961,1637,1,-0.33006876884837466,0.00022441623679627276,0.00028728889472655035,0.00038532719830319296,-2.9883387365265706,0.886,1.0585520419990644
A,logistic,N1,sgd,F5,8,3000,1,1097,2045,1,-1.1199100062471583,0.00020712374243172252,0.00024851024271352014,0.00034371105263723655,-2.937989082352745,0.8613333333333333,1.1125784169998951
A,logistic,N1,sgd,F5,9,3000,1,1136,1884,1,-0.48502475883822216,0.0003689048636574272,0.000401972706902469,0.00044616313613646524,-2.8912584314333154,0.878,1.163925166008994
A,logistic,N1,sgd,F5,10,3000,1,1000,1668,1,-0.07839741017118869,0.00040646631244490824,0.0005003055453131336,0.000582839598614818,-2.904708626999203,0.8906666666666667,1.1407505839597434
A,logistic,N1,sgd,F5,11,3000,1,872,1394,1,-0.8013224358709183,0.0002553496349685587,0.00036825309316301064,0.0004207711375380455,-2.984035337012038,0.8806666666666667,1.2327078329981305
A,logistic,N1,sgd,F5,12,3000,1,926,1618,1,-1.2867366169386867,0.00019847920031718251,0.0002897411944420018,0.0003315904852066764,-2.980899038181517,0.884,1.0185240840073675
A,logistic,N1,sgd,F5,13,3000,1,925,1905,1,-2.030863503810538,0.00019874267331612303,0.0002528461312163369,0.00035517502722498214,-2.9755937559649603,0.8606666666666667,1.0805424169520847
A,logistic,N1,sgd,F5,14,3000,1,965,1760,1,-0.10877881566680972,0.00022137393308530376,0.0003165218289319237,0.0004224874727689918,-2.9217290610548514,0.868,1.0267146250116639
A,logistic,N1,sgd,F5,15,3000,1,1146,1641,1,-1.3753583142955745,0.00023744957690169166,0.00026151689752941466,0.00030610387064509184,-2.9789193408278085,0.876,1.1120797079638578
A,logistic,N1,sgd,F5,16,3000,1,1106,2256,1,-1.7783596821588217,0.0002852413181194478,0.00033357575540871785,0.0003748996462009372,-2.8989130409769803,0.872,1.1088575420435518
A,logistic,N1,sgd,F5,17,3000,1,1021,1747,1,-3.147637506808823,0.0002259919236350038,0.0003056786531048448,0.00042594794870703685,-2.8956799740307377,0.8826666666666667,1.1220214170170948
A,logistic,N1,sgd,F5,18,3000,1,1096,1771,1,-1.571498152895898,0.0002020446181322153,0.0003374631381678411,0.00040532855076854193,-2.944141967964199,0.8766666666666667,0.9601402090047486
A,logistic,N1,sgd,F5,19,3000,1,993,1516,1,-1.1551075556749353,0.000193914563440709,0.0002430776550622853,0.0002835535552453474,-3.0221574997480607,0.9006666666666666,1.1232154999743216
A,logistic,N1,sgd,F5,20,3000,1,878,1672,1,-3.570977120960492,0.00015820676034591173,0.00023506586199734884,0.00029899402126659137,-2.9891574079420056,0.8713333333333333,1.109790582966525
A,logistic,N1,sgd,F5,21,3000,1,999,1721,1,-1.1394576192027497,0.00018875139271102233,0.0003383076620655279,0.0004574543020817414,-2.9548764801699834,0.8773333333333333,1.0169649589806795
A,logistic,N1,sgd,F5,22,3000,1,1099,1798,1,-1.30929464969888,0.0002626041697451882,0.0003195834853203384,0.00042613871106810637,-2.920547092465195,0.8733333333333333,1.0558999999775551
A,logistic,N1,sgd,F5,23,3000,1,1008,1812,1,-1.2799505460844411,0.00020816383177759567,0.0003141876164369571,0.0004000339214241376,-2.949688418347185,0.8786666666666667,1.090035374974832
A,logistic,N1,sgd,F5,24,3000,1,931,1783,1,-3.4312333899121987,0.00012387167216034134,0.00019796021666778631,0.00032686980665067456,-2.9923181658967803,0.8853333333333333,1.0158350840210915
A,logistic,N1,sgd,F5,25,3000,1,1029,1901,1,-0.25385508197657325,0.0003185777253280115,0.00041194661043580103,0.0005690911180820817,-2.925474013643406,0.8806666666666667,1.1311946660280228
A,logistic,N1,sgd,F5,26,3000,1,1088,1591,1,-1.6750927594831952,0.0002445530996979899,0.00036512309778736617,0.000511957304650258,-2.9222610625093246,0.8833333333333333,1.0892902500345372
A,logistic,N1,sgd,F5,27,3000,1,1077,1752,1,-0.6547943477341083,0.00023988883547228023,0.0003621954181506769,0.00043175563447828006,-2.930332982570885,0.876,1.1425614589825273
A,logistic,N1,sgd,F5,28,3000,1,1092,2140,1,-1.1607299530739876,0.0002562821603253838,0.00034379876721907893,0.00041077544229579916,-2.8862925195081575,0.8713333333333333,1.042714082985185
A,logistic,N1,sgd,F5,29,3000,1,1122,1773,1,-1.164983735286907,0.0002526750520882721,0.0002952373046851552,0.00033844015038092095,-2.9376209723357727,0.894,1.0871567499707453
A,logistic,N1,sgd,F5,30,3000,1,1090,1845,1,-0.8228679090370795,0.00019765834417709058,0.0002323934367871356,0.00031362334337501393,-2.9636026037045364,0.8726666666666667,1.18757937499322
A,logistic,N1,sgd,F5,31,3000,1,961,1439,1,0.79218362794286,0.0002968768488452443,0.0003562406315706977,0.00041641565594357615,-2.988230918821384,0.884,1.104130250052549
A,logistic,N1,sgd,F5,32,3000,1,1006,1849,1,-1.537795203367522,0.00018859474995123576,0.0002622421124533217,0.00030140589213443407,-2.9896076287575553,0.8833333333333333,1.0829153750091791
A,logistic,N1,sgd,F5,33,3000,1,1054,1878,1,-2.1023445005610975,0.00023613050099893402,0.0002737956456232553,0.0003098663721973772,-2.932031054510487,0.8793333333333333,1.1416376659763046
A,logistic,N1,sgd,F5,34,3000,1,1056,2211,1,-1.4060850566075893,0.0003352144142163777,0.0003636646250979723,0.000464255191678464,-2.886827095606911,0.8693333333333333,1.396065750042908
A,logistic,N1,sgd,F5,35,3000,1,1038,1826,1,-3.6772034122168664,0.0001854284854236222,0.00024369059387396887,0.000488887561610553,-2.9241228917089503,0.876,1.161063874955289
A,logistic,N1,sgd,F5,36,3000,1,1123,1781,1,-2.096731293603476,0.00019090991241418507,0.000231867078393299,0.0002626321163523307,-2.9590463533174427,0.884,1.2487739580101334
A,logistic,N1,sgd,F5,37,3000,1,989,1768,1,-1.6725520514948418,0.00026725196094077463,0.00033746709131049436,0.0003784494312277556,-2.9357372419931766,0.8786666666666667,0.9685823750332929
A,logistic,N1,sgd,F5,38,3000,1,1099,2057,1,-0.36376808816410466,0.0003215327098672359,0.00045455189029558306,0.0005454573967229512,-2.8701891894224967,0.862,1.229708084021695
A,logistic,N1,sgd,F5,39,3000,1,1059,1857,1,-0.6206775113804975,0.0002660889925222085,0.0003121450608064136,0.0003608560850957856,-2.954661961623412,0.8726666666666667,1.195122916949913
A,logistic,N1,sgd,F5,40,3000,1,1123,1947,1,-1.320584562530456,0.00025918959656988426,0.00035280197131371297,0.000404256417533986,-2.901533935474067,0.8813333333333333,1.0151860409532674
A,logistic,N1,sgd,F5,41,3000,1,1019,1640,1,-4.081432777233362,0.000152391120397644,0.00023299611877509012,0.0003156872148961001,-2.9642281776674055,0.864,1.0788231250480749
A,logistic,N1,sgd,F5,42,3000,1,930,1486,1,-0.9357798694227432,0.0002598151520345069,0.0003290377285662503,0.000426472367594359,-2.9638448619493363,0.8793333333333333,1.1049200409906916
A,logistic,N1,sgd,F5,43,3000,1,1008,1934,1,-1.3561372590432388,0.0001767131241186476,0.00028010245484655686,0.00039479446061274143,-2.9556006176734444,0.8873333333333333,1.111281042045448
A,logistic,N1,sgd,F5,44,3000,1,982,1781,1,-2.9215312974305023,0.00015701150398605613,0.0002214053247602775,0.00036080380962814733,-2.9693516914191775,0.8853333333333333,1.0306560840108432
A,logistic,N1,sgd,F5,45,3000,1,1022,2128,1,-0.6165735640263579,0.0002743717963258303,0.0003064353408592173,0.00038433705382024796,-2.9226476561844295,0.866,1.0901719169924036
A,logistic,N1,sgd,F5,46,3000,1,1199,1808,1,-3.2114356651147986,0.0001898856844492901,0.0002714998845969477,0.000324966002208629,-2.909894237582086,0.8846666666666667,1.1679091249825433
A,logistic,N1,sgd,F5,47,3000,1,1070,1836,1,1.0673149389329863,0.00024546122338413594,0.00027534702776593886,0.00047693514910448587,-2.943391540524543,0.882,1.0935497499885969
A,logistic,N1,sgd,F5,48,3000,1,938,1619,1,-0.20961557276957968,0.00017847393960712866,0.00023223685440189475,0.00026397632082407284,-3.021490351889124,0.8726666666666667,1.0943304999964312
A,logistic,N1,sgd,F5,49,3000,1,971,1330,1,-3.926650944852894,0.00016675029268015896,0.0002197328841897298,0.000303120339062077,-3.003444113800073,0.8846666666666667,1.118778999953065
A,logistic,N1,sgd,F5,50,3000,1,991,1510,1,0.3935681869701394,0.0003209519901137693,0.0003612469987230282,0.0003922486325538981,-2.9797823258216884,0.8706666666666667,1.035962083027698
A,logistic,N1,sgd,F5,51,3000,1,1071,1729,1,-0.18222824488087552,0.0003006255434271908,0.0003255153742025206,0.0003671472156107631,-2.9377137149899246,0.882,1.0542255410109647
A,logistic,N1,sgd,F5,52,3000,1,1013,1782,1,-0.2352347620937942,0.00025657142094768625,0.00029287573635059866,0.00035595571610789,-2.9587500062056047,0.874,0.9820961660007015
A,logistic,N1,sgd,F5,53,3000,1,904,1516,1,-0.8925540488626433,0.00020900570280475692,0.0002546871355715129,0.000305541389645012,-3.0170779956233056,0.8753333333333333,1.0943609999958426
A,logistic,N1,sgd,F5,54,3000,1,1078,1827,1,-1.5133289680679443,0.0001948860229218147,0.0002685157305379253,0.00034879599005756127,-2.9509484454514374,0.864,1.133757792005781
A,logistic,N1,sgd,F5,55,3000,1,1019,2251,1,-1.2037339390179556,0.00033959357043748817,0.0003936366096634897,0.00048122278389314474,-2.8892017394894802,0.8766666666666667,1.1386937909992412
A,logistic,N1,sgd,F5,56,3000,1,1017,1812,1,0.7426545186518664,0.0002810620315234824,0.0003158589553065351,0.0003538763567858211,-2.9853076416049746,0.8853333333333333,1.0345776669564657
A,logistic,N1,sgd,F5,57,3000,1,1048,1890,1,-2.1209979804443138,0.0001989861543827438,0.00023509127741716177,0.0004142421245604333,-2.9296500705217343,0.8893333333333333,1.0801522499532439
A,logistic,N1,sgd,F5,58,3000,1,969,1854,1,-0.3557043219332705,0.00030077594736284527,0.0004921328287472394,0.0005668635627884266,-2.9053882328022924,0.8726666666666667,1.0647172080352902
A,logistic,N1,sgd,F5,59,3000,1,1055,1818,1,-0.7522904147677744,0.0002419212355872531,0.0002747488811576659,0.0003125511198594079,-2.9487279308300574,0.8766666666666667,1.0335337920114398
A,logistic,N1,sgd,F5,60,3000,1,991,1984,1,0.9285496194896027,0.0003020468727966802,0.0003366475023252088,0.0003709213583834965,-2.9429169429912725,0.876,1.066654166963417
A,logistic,N1,sgd,F5,61,3000,1,1088,1938,1,0.2975340906832995,0.00032961433142899616,0.00036577873277673185,0.000426752802489584,-2.9246320581708254,0.8733333333333333,1.0709405000088736
A,logistic,N1,sgd,F5,62,3000,1,1017,1824,1,-0.46598411793185895,0.00025981037216867817,0.00030086444317609063,0.00040757426043245664,-2.937979223401102,0.872,1.0815368330222555
A,logistic,N1,sgd,F5,63,3000,1,1038,1893,1,-1.7507214141003478,0.000261557753369751,0.00029356694273880693,0.00034915788543810186,-2.925198817655033,0.8733333333333333,1.0275592080433853
A,logistic,N1,sgd,F5,64,3000,1,925,1883,1,0.2708119657283977,0.00027030688619120543,0.0003356759550173712,0.00045650091831035857,-2.9463952434632388,0.87,1.037038499955088
A,logistic,N1,sgd,F5,65,3000,1,1120,2169,1,-1.6055446605677632,0.00025884910061218017,0.00040580293110893727,0.0006157861491455538,-2.898016981446182,0.874,1.1031428329879418
