regime,gamma,day,filter,rv_est,iv_true,rel_err
heavy,1.0,158,FA online,0.00012542863959915296,0.00039949277085616724,0.6860302645018023
heavy,1.0,159,F0 raw,0.0010655065833671611,0.00027251778730733435,2.9098606879760354
heavy,1.0,159,F1 MA,8.820763910087756e-05,0.00027251778730733435,0.6763233696690756
heavy,1.0,159,F2 Kalman,1.8302945778466952e-05,0.00027251778730733435,0.9328376104939322
heavy,1.0,159,F3 Wavelet,1.5973836561401787e-05,0.00027251778730733435,0.9413842424040119
heavy,1.0,159,F4 Median,0.0001410464828180887,0.00027251778730733435,0.48243201219367643
heavy,1.0,159,FA online,8.301364816290163e-05,0.00027251778730733435,0.6953826427877082
heavy,1.0,160,F0 raw,0.0010729366302662212,0.000318158769148182,2.372330843304534
heavy,1.0,160,F1 MA,8.400260892613506e-05,0.000318158769148182,0.7359726744259217
heavy,1.0,160,F2 Kalman,1.786586338370341e-05,0.000318158769148182,0.9438460758710617
heavy,1.0,160,F3 Wavelet,1.6723296442428855e-05,0.000318158769148182,0.9474372606884207
heavy,1.0,160,F4 Median,0.00015797585114625653,0.000318158769148182,0.503468499173507
heavy,1.0,160,FA online,9.658355341165474e-05,0.000318158769148182,0.6964296986996732
heavy,1.0,161,F0 raw,0.001074854122950952,0.00031094003180083074,2.456789133023046
heavy,1.0,161,F1 MA,0.00010018151616835007,0.00031094003180083074,0.6778108126247306
heavy,1.0,161,F2 Kalman,2.4459155229893803e-05,0.00031094003180083074,0.9213380307185378
heavy,1.0,161,F3 Wavelet,2.0870127424528335e-05,0.00031094003180083074,0.9328805387210597
heavy,1.0,161,F4 Median,0.0001767076804897616,0.00031094003180083074,0.4316985192728423
heavy,1.0,161,FA online,0.00010026465208474745,0.00031094003180083074,0.6775434430103523
heavy,1.0,162,F0 raw,0.0012329420014485612,0.00030977433681689254,2.9801295811581467
heavy,1.0,162,F1 MA,8.807576784039767e-05,0.00030977433681689254,0.715677648621812
heavy,1.0,162,F2 Kalman,1.6744571319061068e-05,0.00030977433681689254,0.9459459053609118
heavy,1.0,162,F3 Wavelet,1.245924995792824e-05,0.00030977433681689254,0.959779592828915
heavy,1.0,162,F4 Median,0.00015485349762421242,0.00030977433681689254,0.5001086945567533
heavy,1.0,162,FA online,9.937366889082401e-05,0.00030977433681689254,0.6792062573293031
heavy,1.0,163,F0 raw,0.0011933446720992112,0.0003552109049067098,2.3595383914596404
heavy,1.0,163,F1 MA,0.00010796146887837141,0.0003552109049067098,0.6960637542737442
heavy,1.0,163,F2 Kalman,2.6854525430542412e-05,0.0003552109049067098,0.9243983642968525
heavy,1.0,163,F3 Wavelet,2.911366921136397e-05,0.0003552109049067098,0.9180383574681914
heavy,1.0,163,F4 Median,0.00020604470647436133,0.0003552109049067098,0.4199369905930238
heavy,1.0,163,FA online,0.00011199353693997795,0.0003552109049067098,0.6847125597977033
heavy,1.0,164,F0 raw,0.001147386074215676,0.00033801446676483466,2.3944880679143887
heavy,1.0,164,F1 MA,0.0001023860700741725,0.00033801446676483466,0.6970955975520269
heavy,1.0,164,F2 Kalman,2.2129160050064406e-05,0.00033801446676483466,0.9345319143826462
heavy,1.0,164,F3 Wavelet,2.370515647956979e-05,0.00033801446676483466,0.9298694026132849
heavy,1.0,164,F4 Median,0.0001775584454294108,0.00033801446676483466,0.47470163887114697
heavy,1.0,164,FA online,0.00010830270049846066,0.00033801446676483466,0.6795915230048137
heavy,1.0,165,F0 raw,0.0010411382530417497,0.00034081048003697635,2.0548891950998427
heavy,1.0,165,F1 MA,0.00010840617413511183,0.00034081048003697635,0.681916547509483
heavy,1.0,165,F2 Kalman,3.255482187419358e-05,0.00034081048003697635,0.9044782253448851
heavy,1.0,165,F3 Wavelet,3.452215817416389e-05,0.00034081048003697635,0.8987057024466549
heavy,1.0,165,F4 Median,0.0001799270932529953,0.00034081048003697635,0.47206114896034285
heavy,1.0,165,FA online,0.00012236909631200405,0.00034081048003697635,0.640946791604743
heavy,1.0,166,F0 raw,0.0011760672911747187,0.0005111274772679278,1.3009275444572437
heavy,1.0,166,F1 MA,0.00012942585446268888,0.0005111274772679278,0.7467836103147999
heavy,1.0,166,F2 Kalman,2.847877687070838e-05,0.0005111274772679278,0.9442824380662672
heavy,1.0,166,F3 Wavelet,4.5898899221711456e-05,0.0005111274772679278,0.9102006813113439
heavy,1.0,166,F4 Median,0.00034256615189680626,0.0005111274772679278,0.3297833375582025
heavy,1.0,166,FA online,0.00017336547881063153,0.0005111274772679278,0.6608175327663804
heavy,1.0,167,F0 raw,0.0011403631885873833,0.00047747642959339244,1.3883130515122797
heavy,1.0,167,F1 MA,0.00013070407664226804,0.00047747642959339244,0.7262606726921107
heavy,1.0,167,F2 Kalman,3.526367206408274e-05,0.00047747642959339244,0.9261457322739209
heavy,1.0,167,F3 Wavelet,4.889814798634769e-05,0.00047747642959339244,0.8975904464478212
heavy,1.0,167,F4 Median,0.0002872901590754391,0.00047747642959339244,0.3983155161814195
heavy,1.0,167,FA online,0.0001609050271300564,0.00047747642959339244,0.6630094866314569
heavy,1.0,168,F0 raw,0.0012025129446800635,0.00033426564673440056,2.5974769062510075
heavy,1.0,168,F1 MA,0.0001028303353428024,0.00033426564673440056,0.6923694183132468
heavy,1.0,168,F2 Kalman,2.3227143146476165e-05,0.00033426564673440056,0.9305129217632947
heavy,1.0,168,F3 Wavelet,2.5205989803615013e-05,0.00033426564673440056,0.9245929396279149
heavy,1.0,168,F4 Median,0.00018721447521751643,0.00033426564673440056,0.4399230760130354
heavy,1.0,168,FA online,9.940856710691059e-05,0.00033426564673440056,0.7026060916576982
heavy,1.0,169,F0 raw,0.0010501417971345256,0.00032027201746134105,2.2789058671392812
heavy,1.0,169,F1 MA,9.359420951497872e-05,0.00032027201746134105,0.707766509678679
heavy,1.0,169,F2 Kalman,2.4472171342004796e-05,0.00032027201746134105,0.9235894177206451
heavy,1.0,169,F3 Wavelet,2.2818003457214828e-05,0.00032027201746134105,0.9287543019272074
heavy,1.0,169,F4 Median,0.00015052838799069573,0.00032027201746134105,0.5299983146080955
heavy,1.0,169,FA online,0.0001131147958639154,0.00032027201746134105,0.6468164881823648
heavy,1.0,170,F0 raw,0.0010906276374883822,0.0002640791179471814,3.1299275988437647
heavy,1.0,170,F1 MA,7.25744993977516e-05,0.0002640791179471814,0.7251789540880423
heavy,1.0,170,F2 Kalman,1.3141625079814371e-05,0.0002640791179471814,0.9502360308457147
heavy,1.0,170,F3 Wavelet,9.393396295909916e-06,0.0002640791179471814,0.9644296134850439
heavy,1.0,170,F4 Median,0.00013478020615680298,0.0002640791179471814,0.48962187088279946
heavy,1.0,170,FA online,7.872573889792416e-05,0.0002640791179471814,0.7018857851771902
heavy,1.0,171,F0 raw,0.0014585711718610524,0.0006811847072292251,1.1412271244225531
heavy,1.0,171,F1 MA,0.000182972818858117,0.0006811847072292251,0.73139030146115
heavy,1.0,171,F2 Kalman,4.7824134705760836e-05,0.0006811847072292251,0.9297927064447917
heavy,1.0,171,F3 Wavelet,0.00017519379043851502,0.0006811847072292251,0.7428101532826094
heavy,1.0,171,F4 Median,0.0005183719857065368,0.0006811847072292251,0.2390140585876369
heavy,1.0,171,FA online,0.0003086543923701561,0.0006811847072292251,0.546885904668011
heavy,1.0,172,F0 raw,0.0011759466628840308,0.00033378951965135805,2.5230185300973584
heavy,1.0,172,F1 MA,0.00011368827724651923,0.00033378951965135805,0.6594012976642699
heavy,1.0,172,F2 Kalman,2.569630694867353e-05,0.00033378951965135805,0.9230164357002184
heavy,1.0,172,F3 Wavelet,2.8285444270623485e-05,0.00033378951965135805,0.9152596393674446
heavy,1.0,172,F4 Median,0.0001951591673347818,0.00033378951965135805,0.41532266339990287
heavy,1.0,172,FA online,0.00012597105331955475,0.00033378951965135805,0.6226033296338032
heavy,1.0,173,F0 raw,0.0009631517794573409,0.00029841431900725257,2.227565562743431
heavy,1.0,173,F1 MA,8.294492039750948e-05,0.00029841431900725257,0.7220477868707982
heavy,1.0,173,F2 Kalman,1.7645680989055925e-05,0.00029841431900725257,0.9408685178118846
heavy,1.0,173,F3 Wavelet,2.0590905378292815e-05,0.00029841431900725257,0.9309989364893969
heavy,1.0,173,F4 Median,0.00013921800299891398,0.00029841431900725257,0.5334741192645971
heavy,1.0,173,FA online,9.445934223434592e-05,0.00029841431900725257,0.6834624338785492
heavy,1.0,174,F0 raw,0.0010765104695910333,0.0003222284395295477,2.3408300991766415
heavy,1.0,174,F1 MA,8.777351760887955e-05,0.0003222284395295477,0.7276046840029745
heavy,1.0,174,F2 Kalman,1.876236547495345e-05,0.0003222284395295477,0.9417730927091773
heavy,1.0,174,F3 Wavelet,1.522630265068282e-05,0.0003222284395295477,0.9527468690444792
heavy,1.0,174,F4 Median,0.00015938743877282627,0.0003222284395295477,0.5053588720923227
heavy,1.0,174,FA online,9.110866522947462e-05,0.0003222284395295477,0.7172544255792788
heavy,1.0,175,F0 raw,0.001226305265473775,0.0003332478828452334,2.6798591336986655
heavy,1.0,175,F1 MA,8.987160012018268e-05,0.0003332478828452334,0.7303160657680134
heavy,1.0,175,F2 Kalman,1.7949352871102313e-05,0.0003332478828452334,0.9461381338184275
heavy,1.0,175,F3 Wavelet,1.3860813155084448e-05,0.0003332478828452334,0.9584068980821653
heavy,1.0,175,F4 Median,0.00015760451959854067,0.0003332478828452334,0.5270652036768222
heavy,1.0,175,FA online,0.00010371564866113408,0.0003332478828452334,0.688773270588784
heavy,1.0,176,F0 raw,0.0010697556692214523,0.0003067697351619907,2.4871616936284946
heavy,1.0,176,F1 MA,9.270405199522154e-05,0.0003067697351619907,0.6978057436263428
heavy,1.0,176,F2 Kalman,2.058753887866369e-05,0.0003067697351619907,0.9328892764868335
heavy,1.0,176,F3 Wavelet,2.4622402582504723e-05,0.0003067697351619907,0.9197365327792104
heavy,1.0,176,F4 Median,0.0001717750669795002,0.0003067697351619907,0.44005210654566745
heavy,1.0,176,FA online,9.806093583148439e-05,0.0003067697351619907,0.6803435130923101
heavy,1.0,177,F0 raw,0.0010440016238530833,0.0002837914848041008,2.678763034675794
heavy,1.0,177,F1 MA,7.479213781272248e-05,0.0002837914848041008,0.7364539043010718
heavy,1.0,177,F2 Kalman,1.532116891094646e-05,0.0002837914848041008,0.9460125841283695
heavy,1.0,177,F3 Wavelet,1.3578110568372022e-05,0.0002837914848041008,0.9521546230404168
heavy,1.0,177,F4 Median,0.00013488045421222307,0.0002837914848041008,0.5247198685142718
heavy,1.0,177,FA online,8.450345809584851e-05,0.0002837914848041008,0.7022339900220028
heavy,1.0,178,F0 raw,0.0010390841540645788,0.0003598326150609173,1.8876875262923807
heavy,1.0,178,F1 MA,9.188588374782434e-05,0.0003598326150609173,0.7446427035740809
heavy,1.0,178,F2 Kalman,2.3556059004168524e-05,0.0003598326150609173,0.9345360647750605
heavy,1.0,178,F3 Wavelet,1.649646060114068e-05,0.0003598326150609173,0.9541551824079428
heavy,1.0,178,F4 Median,0.00018294918023397224,0.0003598326150609173,0.4915714346710897
heavy,1.0,178,FA online,0.00010957567005666011,0.0003598326150609173,0.6954815503922298
heavy,1.0,179,F0 raw,0.001710882360005056,0.0008571304625702646,0.996058283676744
heavy,1.0,179,F1 MA,0.00023019333396272538,0.0008571304625702646,0.7314372268692353
heavy,1.0,179,F2 Kalman,5.1238690159334806e-05,0.0008571304625702646,0.9402206637182324
heavy,1.0,179,F3 Wavelet,0.0002077496315587211,0.0008571304625702646,0.7576219249800721
heavy,1.0,179,F4 Median,0.0006856049576178735,0.0008571304625702646,0.20011598285521218
heavy,1.0,179,FA online,0.0004171658166871253,0.0008571304625702646,0.5132995093463646
heavy,1.0,180,F0 raw,0.0010037610754066173,0.0003354964257766616,1.991868163969104
heavy,1.0,180,F1 MA,9.849609633350765e-05,0.0003354964257766616,0.7064168534568055
heavy,1.0,180,F2 Kalman,1.963670628761017e-05,0.0003354964257766616,0.9414697004829428
heavy,1.0,180,F3 Wavelet,2.881167885710974e-05,0.0003354964257766616,0.9141222479780171
heavy,1.0,180,F4 Median,0.0001746926842649221,0.0003354964257766616,0.4793009080185725
heavy,1.0,180,FA online,9.766060108878649e-05,0.0003354964257766616,0.7089071787793092
heavy,1.0,181,F0 raw,0.0013472342626935072,0.00045628636942927155,1.9526068560378957
heavy,1.0,181,F1 MA,0.0001189297724873866,0.00045628636942927155,0.7393527826918315
heavy,1.0,181,F2 Kalman,2.7520976175683867e-05,0.00045628636942927155,0.9396848601677332
heavy,1.0,181,F3 Wavelet,4.931516981857501e-05,0.00045628636942927155,0.8919205719858364
heavy,1.0,181,F4 Median,0.00027943947630933153,0.00045628636942927155,0.3875787333755822
heavy,1.0,181,FA online,0.00013368505278931543,0.00045628636942927155,0.7070150200705528
heavy,1.0,182,F0 raw,0.0010789635338594875,0.00026850306894853234,3.0184402289506314
heavy,1.0,182,F1 MA,7.151601636643223e-05,0.00026850306894853234,0.7336491659239073
heavy,1.0,182,F2 Kalman,1.2914273536831132e-05,0.00026850306894853234,0.9519026967274381
heavy,1.0,182,F3 Wavelet,9.56409030277905e-06,0.00026850306894853234,0.9643799590811668
heavy,1.0,182,F4 Median,0.00014772518078643527,0.00026850306894853234,0.44981939549170746
heavy,1.0,182,FA online,7.390342248723419e-05,0.00026850306894853234,0.7247576246459951
heavy,1.0,183,F0 raw,0.0010892553461176767,0.00043025081125600456,1.5316752871142325
heavy,1.0,183,F1 MA,0.00012429453705810464,0.00043025081125600456,0.7111114405682135
heavy,1.0,183,F2 Kalman,2.0572498533325094e-05,0.00043025081125600456,0.9521848698593524
heavy,1.0,183,F3 Wavelet,6.702504990115188e-05,0.00043025081125600456,0.8442186553803587
heavy,1.0,183,F4 Median,0.0002749557456080262,0.00043025081125600456,0.36094078520069517
heavy,1.0,183,FA online,0.00014109124078697034,0.00043025081125600456,0.6720721098117365
heavy,1.0,184,F0 raw,0.0011909722207460777,0.00032367582163701645,2.679521734810589
heavy,1.0,184,F1 MA,0.00010887189800822572,0.00032367582163701645,0.6636390773410341
heavy,1.0,184,F2 Kalman,2.0930329620189587e-05,0.00032367582163701645,0.9353355171407837
heavy,1.0,184,F3 Wavelet,2.279298437072268e-05,0.00032367582163701645,0.9295808248653071
heavy,1.0,184,F4 Median,0.0002087258403429963,0.00032367582163701645,0.3551392276156167
heavy,1.0,184,FA online,0.00011295752980243727,0.00032367582163701645,0.6510164731145333
heavy,1.0,185,F0 raw,0.0011699103738027758,0.0005113381427354432,1.2879387943646237
heavy,1.0,185,F1 MA,0.00013197813797157868,0.0005113381427354432,0.7418965515352496
heavy,1.0,185,F2 Kalman,3.036477779025951e-05,0.0005113381427354432,0.9406170296081947
heavy,1.0,185,F3 Wavelet,5.898807381329597e-05,0.0005113381427354432,0.8846397933513532
heavy,1.0,185,F4 Median,0.0002648236642674504,0.0005113381427354432,0.48209679244588405
heavy,1.0,185,FA online,0.00015561864588956164,0.0005113381427354432,0.6956639200489376
heavy,1.0,186,F0 raw,0.0008775019568005673,0.0002522920443759776,2.4781198074279036
heavy,1.0,186,F1 MA,7.79378872346936e-05,0.0002522920443759776,0.6910806782375315
heavy,1.0,186,F2 Kalman,1.957652986004457e-05,0.0002522920443759776,0.9224052827013812
heavy,1.0,186,F3 Wavelet,2.1373842876413007e-05,0.0002522920443759776,0.9152813441689002
heavy,1.0,186,F4 Median,0.00013764998119831552,0.0002522920443759776,0.4544022125676584
heavy,1.0,186,FA online,8.57348130199601e-05,0.0002522920443759776,0.660176311813487
heavy,1.0,187,F0 raw,0.0012274264292136366,0.0003464442766347786,2.5429259826035135
heavy,1.0,187,F1 MA,9.154645254774572e-05,0.0003464442766347786,0.7357541783140671
heavy,1.0,187,F2 Kalman,1.901264295755276e-05,0.0003464442766347786,0.9451206319751217
heavy,1.0,187,F3 Wavelet,1.5391139916203483e-05,0.0003464442766347786,0.9555739812886884
heavy,1.0,187,F4 Median,0.00020953224486192009,0.0003464442766347786,0.3951920727418774
heavy,1.0,187,FA online,0.00011995687085643441,0.0003464442766347786,0.653748441100983
heavy,1.0,188,F0 raw,0.0010573795795511137,0.0003621660202390994,1.9195990801484892
heavy,1.0,188,F1 MA,0.00010583428161318949,0.0003621660202390994,0.7077741265088358
heavy,1.0,188,F2 Kalman,1.9493797411241504e-05,0.0003621660202390994,0.9461744163674664
heavy,1.0,188,F3 Wavelet,2.7209373537508213e-05,0.0003621660202390994,0.9248704405798623
heavy,1.0,188,F4 Median,0.00019027090693146762,0.0003621660202390994,0.47463070443259103
heavy,1.0,188,FA online,0.0001134006705900632,0.0003621660202390994,0.6868820809992143
heavy,1.0,189,F0 raw,0.0011239994352090657,0.00034856762884634645,2.22462369477385
heavy,1.0,189,F1 MA,0.00010378352066813584,0.00034856762884634645,0.7022571458754562
heavy,1.0,189,F2 Kalman,2.3827164934496718e-05,0.00034856762884634645,0.9316426341328441
heavy,1.0,189,F3 Wavelet,2.6881859786408192e-05,0.00034856762884634645,0.9228790697650869
heavy,1.0,189,F4 Median,0.000234716313477818,0.00034856762884634645,0.32662618656053033
heavy,1.0,189,FA online,0.00013099685417640875,0.00034856762884634645,0.624185256072204
heavy,1.0,190,F0 raw,0.0015208312167641629,0.0004615056982449298,2.2953682317418083
heavy,1.0,190,F1 MA,0.00013815869554544694,0.0004615056982449298,0.7006349085810778
heavy,1.0,190,F2 Kalman,3.0270195315649125e-05,0.0004615056982449298,0.9344099207642196
heavy,1.0,190,F3 Wavelet,6.725986383678266e-05,0.0004615056982449298,0.8542599493515103
heavy,1.0,190,F4 Median,0.0003518406950729743,0.0004615056982449298,0.2376243751464022
heavy,1.0,190,FA online,0.000193863837592601,0.0004615056982449298,0.5799318657822643
heavy,1.0,191,F0 raw,0.001336244515707077,0.0005642653371396796,1.3681137715824283
heavy,1.0,191,F1 MA,0.00014477500829996215,0.0005642653371396796,0.7434274289577277
heavy,1.0,191,F2 Kalman,3.8691849326886354e-05,0.0005642653371396796,0.9314296895800486
heavy,1.0,191,F3 Wavelet,7.535235018422394e-05,0.0005642653371396796,0.8664593672080001
heavy,1.0,191,F4 Median,0.00032111891182673896,0.0005642653371396796,0.4309079599776152
heavy,1.0,191,FA online,0.00016608551156551928,0.0005642653371396796,0.7056606163202861
heavy,1.0,192,F0 raw,0.0011635055480462959,0.00041271629875463435,1.8191412637619535
heavy,1.0,192,F1 MA,9.080952844290363e-05,0.00041271629875463435,0.7799710631324226
heavy,1.0,192,F2 Kalman,2.147455147757887e-05,0.00041271629875463435,0.9479677649213805
heavy,1.0,192,F3 Wavelet,2.0114246519997965e-05,0.00041271629875463435,0.9512637456269781
heavy,1.0,192,F4 Median,0.00020272127775510353,0.00041271629875463435,0.5088120377925172
heavy,1.0,192,FA online,0.00010511543996462947,0.00041271629875463435,0.7453082413226377
heavy,1.0,193,F0 raw,0.0010666234345680851,0.0002275786271007207,3.686834823447739
heavy,1.0,193,F1 MA,8.703613796475035e-05,0.0002275786271007207,0.6175557473319746
heavy,1.0,193,F2 Kalman,1.6917457840188532e-05,0.0002275786271007207,0.9256632397527327
heavy,1.0,193,F3 Wavelet,1.4753232263257908e-05,0.0002275786271007207,0.9351730324977815
heavy,1.0,193,F4 Median,0.00017346554016875915,0.0002275786271007207,0.23777754361797968
heavy,1.0,193,FA online,0.00010790413098128122,0.0002275786271007207,0.5258599968022238
heavy,1.0,194,F0 raw,0.0010164833186159926,0.00025659505224698515,2.9614299251474976
heavy,1.0,194,F1 MA,8.475100785257844e-05,0.00025659505224698515,0.6697091112614225
heavy,1.0,194,F2 Kalman,1.983537492497705e-05,0.00025659505224698515,0.9226977498152048
heavy,1.0,194,F3 Wavelet,1.5803426398560782e-05,0.00025659505224698515,0.9384110244520646
heavy,1.0,194,F4 Median,0.00014424549233765655,0.00025659505224698515,0.4378477251431439
heavy,1.0,194,FA online,8.582130577683954e-05,0.00025659505224698515,0.665537955524441
heavy,1.0,195,F0 raw,0.0011689571353926133,0.00025005174199419476,3.674860995048585
heavy,1.0,195,F1 MA,8.618634649568852e-05,0.00025005174199419476,0.6553259505079175
heavy,1.0,195,F2 Kalman,1.532426969162618e-05,0.00025005174199419476,0.9387156051407075
heavy,1.0,195,F3 Wavelet,1.2215115028310767e-05,0.00025005174199419476,0.95114965034479
heavy,1.0,195,F4 Median,0.00016264461215059102,0.00025005174199419476,0.3495561724406343
heavy,1.0,195,FA online,9.243931617475645e-05,0.00025005174199419476,0.6303192473783985
heavy,1.0,196,F0 raw,0.001146453507922571,0.00033892624190103027,2.3826047268931934
heavy,1.0,196,F1 MA,9.625426476202965e-05,0.00033892624190103027,0.7160023248063015
heavy,1.0,196,F2 Kalman,1.527920985905089e-05,0.00033892624190103027,0.9549187759161104
heavy,1.0,196,F3 Wavelet,1.3987204166833512e-05,0.00033892624190103027,0.9587308315568025
heavy,1.0,196,F4 Median,0.00019615598845036753,0.00033892624190103027,0.4212428422475266
heavy,1.0,196,FA online,9.852924699126241e-05,0.00033892624190103027,0.7092900023361605
heavy,1.0,197,F0 raw,0.0011285931688567714,0.00036039215612509724,2.13156973501116
heavy,1.0,197,F1 MA,0.00010364472298846013,0.00036039215612509724,0.7124112685946373
heavy,1.0,197,F2 Kalman,2.0539474676628937e-05,0.00036039215612509724,0.9430079863627793
heavy,1.0,197,F3 Wavelet,2.8391638595946078e-05,0.00036039215612509724,0.9212201538978807
heavy,1.0,197,F4 Median,0.0002200322011140275,0.00036039215612509724,0.38946451143722677
heavy,1.0,197,FA online,0.00013426291513527947,0.00036039215612509724,0.6274532815062853
heavy,1.0,198,F0 raw,0.0011473254065888167,0.0003642145513516108,2.1501361006337025
heavy,1.0,198,F1 MA,0.00010739295443065832,0.0003642145513516108,0.7051382103429972
heavy,1.0,198,F2 Kalman,2.0736299891022347e-05,0.0003642145513516108,0.9430657017571942
heavy,1.0,198,F3 Wavelet,3.3851679169570205e-05,0.0003642145513516108,0.9070556652831535
heavy,1.0,198,F4 Median,0.0002213138828399378,0.0003642145513516108,0.39235299078898545
heavy,1.0,198,FA online,0.00010639889155695398,0.0003642145513516108,0.7078675435616051
heavy,1.0,199,F0 raw,0.0011685572023990708,0.00027568993089067403,3.2386647877338217
heavy,1.0,199,F1 MA,8.544571058488799e-05,0.00027568993089067403,0.6900659000898665
heavy,1.0,199,F2 Kalman,2.0104904223717572e-05,0.00027568993089067403,0.9270742164620795
heavy,1.0,199,F3 Wavelet,1.7304759526925314e-05,0.00027568993089067403,0.9372310788753923
heavy,1.0,199,F4 Median,0.00015455856014254683,0.00027568993089067403,0.4393753894340172
heavy,1.0,199,FA online,9.238171544531703e-05,0.00027568993089067403,0.6649071834184929
heavy,2.0,0,F0 raw,0.00346518087442004,0.00028299806901450783,11.244538934441982
heavy,2.0,0,F1 MA,0.00019108866812963735,0.00028299806901450783,0.324770417002947
heavy,2.0,0,F2 Kalman,3.291240094242123e-05,0.00028299806901450783,0.8837009699146252
heavy,2.0,0,F3 Wavelet,8.075842343620185e-06,0.00028299806901450783,0.9714632599022922
heavy,2.0,0,F4 Median,0.00039676332493573555,0.00028299806901450783,0.40200011370182026
heavy,2.0,0,FA online,0.0002369689420658142,0.00028299806901450783,0.16264820148413792
heavy,2.0,1,F0 raw,0.003736479914571855,0.00037809005177805123,8.88251316584565
heavy,2.0,1,F1 MA,0.00020997672328073805,0.00037809005177805123,0.444638328109199
heavy,2.0,1,F2 Kalman,3.3799611854604166e-05,0.00037809005177805123,0.9106043343493063
heavy,2.0,1,F3 Wavelet,1.5707037363107292e-05,0.00037809005177805123,0.9584568880105638
heavy,2.0,1,F4 Median,0.0004958136746152199,0.00037809005177805123,0.31136397872291954
heavy,2.0,1,FA online,0.0002489306155559319,0.00037809005177805123,0.34161024765057646
heavy,2.0,2,F0 raw,0.0030576888437603626,0.00023374203445882297,12.081467571032965
heavy,2.0,2,F1 MA,0.0001626728011315812,0.00023374203445882297,0.30404986202754064
heavy,2.0,2,F2 Kalman,2.576231593399512e-05,0.00023374203445882297,0.8897831278244756
heavy,2.0,2,F3 Wavelet,7.050941781708745e-06,0.00023374203445882297,0.9698345152251557
heavy,2.0,2,F4 Median,0.00028579681963628517,0.00023374203445882297,0.22270185719048488
heavy,2.0,2,FA online,0.00015507612263809746,0.00023374203445882297,0.3365501288754447
heavy,2.0,3,F0 raw,0.0037213581855865007,0.0002879434326363939,11.92392103377373
heavy,2.0,3,F1 MA,0.00016975450983870054,0.0002879434326363939,0.41045882420572066
heavy,2.0,3,F2 Kalman,2.906985768263237e-05,0.0002879434326363939,0.8990431647755589
heavy,2.0,3,F3 Wavelet,1.0623372504128571e-05,0.0002879434326363939,0.9631060434097712
heavy,2.0,3,F4 Median,0.0003043699362702105,0.0002879434326363939,0.05704767593904265
heavy,2.0,3,FA online,0.00022047831358973003,0.0002879434326363939,0.23429990546739352
heavy,2.0,4,F0 raw,0.0033318833243180714,0.0003905371979335618,7.531538972338537
heavy,2.0,4,F1 MA,0.00020657504944961188,0.0003905371979335618,0.47104897934778944
heavy,2.0,4,F2 Kalman,4.633599099871244e-05,0.0003905371979335618,0.881353194410446
heavy,2.0,4,F3 Wavelet,3.507550627035459e-05,0.0003905371979335618,0.9101865162756618
heavy,2.0,4,F4 Median,0.00036915931401495123,0.0003905371979335618,0.05473968685115461
heavy,2.0,4,FA online,0.00024040669237013163,0.0003905371979335618,0.3844205017033239
heavy,2.0,5,F0 raw,0.003471076897148808,0.0003946347831911566,7.795668919704571
heavy,2.0,5,F1 MA,0.00019319396507474945,0.0003946347831911566,0.5104487153602766
heavy,2.0,5,F2 Kalman,3.790408407944956e-05,0.0003946347831911566,0.9039514870611665
heavy,2.0,5,F3 Wavelet,2.7692085840694956e-05,0.0003946347831911566,0.9298285731005084
heavy,2.0,5,F4 Median,0.00033607906120124826,0.0003946347831911566,0.1483795257894047
heavy,2.0,5,FA online,0.00023127269213189951,0.0003946347831911566,0.4139576591253649
heavy,2.0,6,F0 raw,0.0032944868494409274,0.00039406547832560425,7.360252370847856
heavy,2.0,6,F1 MA,0.00018012925647161083,0.00039406547832560425,0.5428951116525474
heavy,2.0,6,F2 Kalman,3.2974595113900325e-05,0.00039406547832560425,0.9163220405552641
heavy,2.0,6,F3 Wavelet,2.338551453602997e-05,0.00039406547832560425,0.9406557645308193
heavy,2.0,6,F4 Median,0.00033967992944128756,0.00039406547832560425,0.1380114520952266
heavy,2.0,6,FA online,0.00025320403534395545,0.00039406547832560425,0.3574569474600343
heavy,2.0,7,F0 raw,0.003022984046303032,0.00034443132571974823,7.7767395720641534
heavy,2.0,7,F1 MA,0.00018251189891876852,0.00034443132571974823,0.4701065632245306
heavy,2.0,7,F2 Kalman,3.1544515957897305e-05,0.00034443132571974823,0.9084156590810095
heavy,2.0,7,F3 Wavelet,1.607734384105879e-05,0.00034443132571974823,0.9533220626565763
heavy,2.0,7,F4 Median,0.00038157609644980475,0.00034443132571974823,0.1078437643627105
heavy,2.0,7,FA online,0.00022903108844833075,0.00034443132571974823,0.3350457076755981
heavy,2.0,8,F0 raw,0.0032255101581834178,0.0003086570689399927,9.450141865406305
heavy,2.0,8,F1 MA,0.00019200385799979258,0.0003086570689399927,0.3779379210099321
heavy,2.0,8,F2 Kalman,4.047448411160525e-05,0.0003086570689399927,0.8688690842215118
heavy,2.0,8,F3 Wavelet,2.2599373936638888e-05,0.0003086570689399927,0.9267816090710286
heavy,2.0,8,F4 Median,0.0003969017287234688,0.0003086570689399927,0.285898716289022
heavy,2.0,8,FA online,0.0002382068914135574,0.0003086570689399927,0.2282474131189648
heavy,2.0,9,F0 raw,0.0031194759259274367,0.00030747328043101603,9.145518731105856
heavy,2.0,9,F1 MA,0.00018648531238457102,0.00030747328043101603,0.3934909982319247
heavy,2.0,9,F2 Kalman,3.323899333055863e-05,0.00030747328043101603,0.8918963193030489
