domain,model,optimizer,filter,n_cells,causal,t_conv_med,conv_frac,floor_p50_med,slope_mean,auc_mean,holdout_med,alpha_hat_med,hurst_hat_med,speedup_vs_F0,floor_ratio_vs_F0,bucket
sensor_etth1,classification,adam,F5,8,1,356.0,1.0,2.1851141648668338e-05,-1.9081321813104921,-3.969697709802962,0.7995409334353482,1.4444994580766801,0.13249693643545793,0.6179775280898876,1.998437713396334,heavy_short
sensor_etth1,classification,adam,F6,8,1,307.0,1.0,2.7609051192462995e-05,-1.0818150733250655,-4.065553681015536,0.8213465952563122,1.4444994580766801,0.13249693643545793,0.7166123778501629,1.5816604941275612,heavy_short
sensor_etth1,classification,adam,F7,8,1,385.5,1.0,2.184442129867853e-05,-1.6109983310696225,-4.05622144330693,0.8377964804896709,1.4444994580766801,0.13249693643545793,0.5706874189364461,1.9990525248707707,heavy_short
sensor_etth1,classification,sgd,F0,8,1,1679.0,1.0,0.00040506276772933337,-1.96874186991541,-2.7132823917693942,0.8752869166029074,1.4444994580766801,0.13249693643545793,1.0,1.0,heavy_short
sensor_etth1,classification,sgd,F1,8,1,2201.0,1.0,0.0011312733688885455,-1.609003771467096,-2.3897243193263042,0.7785003825554706,1.4444994580766801,0.13249693643545793,0.7628350749659246,0.3580591383736893,heavy_short
sensor_etth1,classification,sgd,F2,8,1,2577.0,0.5,0.0014778435349267793,-1.5562098156530388,-2.313205354951804,0.7762050497322112,1.4444994580766801,0.13249693643545793,0.6515327900659682,0.27409042849005155,heavy_short
sensor_etth1,classification,sgd,F3,8,0,2525.5,0.5,0.0011211104019948851,-1.5496322916811627,-2.4113256594603754,0.7888293802601378,1.4444994580766801,0.13249693643545793,0.6648188477529202,0.36130497675213025,heavy_short
sensor_etth1,classification,sgd,F4,8,1,2490.0,0.5,0.0013254378259432167,-1.3815813499847622,-2.4307562055619294,0.8240244835501147,1.4444994580766801,0.13249693643545793,0.6742971887550201,0.30560676615749965,heavy_short
sensor_etth1,classification,sgd,F5,8,1,2584.0,0.5,0.0016636303129232114,-1.5261222386025093,-2.294315170265238,0.7999234889058914,1.4444994580766801,0.13249693643545793,0.6497678018575851,0.24348123773820055,heavy_short
sensor_etth1,classification,sgd,F6,8,1,2447.5,0.5,0.0009161478937523126,-1.7867108214700422,-2.490817115720783,0.8221117061973986,1.4444994580766801,0.13249693643545793,0.6860061287027579,0.44213687603460794,heavy_short
sensor_etth1,classification,sgd,F7,8,1,2486.0,0.5,0.0012669018994831234,-1.3879804988728877,-2.4435853415193285,0.8182861514919664,1.4444994580766801,0.13249693643545793,0.67538213998391,0.31972701903327544,heavy_short
sensor_etth1,regression,adam,F0,8,1,43.0,1.0,0.001251688228253687,0.21589738418432575,-2.967231580172346,0.48773171325959974,1.4444994580766801,0.13249693643545793,1.0,1.0,heavy_short
sensor_etth1,regression,adam,F1,8,1,20.0,1.0,0.0005673067430522419,0.014921329914905357,-3.397826437050309,0.6528822476774983,1.4444994580766801,0.13249693643545793,2.15,2.206369382319191,heavy_short
sensor_etth1,regression,adam,F2,8,1,21.0,1.0,0.00047109253986781337,-0.3853253472822155,-3.5958476059795697,0.7104526898019264,1.4444994580766801,0.13249693643545793,2.0476190476190474,2.6569901289562035,heavy_short
sensor_etth1,regression,adam,F3,8,0,45.0,1.0,0.0005365369267918958,0.1779034798292199,-3.3446731629989546,0.5156933692321042,1.4444994580766801,0.13249693643545793,0.9555555555555556,2.332902295724323,heavy_short
sensor_etth1,regression,adam,F4,8,1,47.5,1.0,0.0006139494615747302,0.32403603542223314,-3.2892210922515916,0.6853101351453112,1.4444994580766801,0.13249693643545793,0.9052631578947369,2.038747985938792,heavy_short
sensor_etth1,regression,adam,F5,8,1,21.0,1.0,0.0004262949946114241,-0.13491631590400543,-3.6630746785951844,0.7334480423675365,1.4444994580766801,0.13249693643545793,2.0476190476190474,2.9362020292887188,heavy_short
sensor_etth1,regression,adam,F6,8,1,42.5,1.0,0.000876354879725982,0.19968200925340318,-3.1021471290870375,0.6802863389516528,1.4444994580766801,0.13249693643545793,1.011764705882353,1.4282892207379092,heavy_short
sensor_etth1,regression,adam,F7,8,1,48.0,1.0,0.0006273999526584437,0.3271922294104269,-3.280400147008701,0.6408416415793464,1.4444994580766801,0.13249693643545793,0.8958333333333334,1.9950403613356749,heavy_short
sensor_etth1,regression,sgd,F0,8,1,89.5,1.0,7.623421633430667e-05,-0.4827688187250255,-3.655013640340144,0.49138953035747596,1.4444994580766801,0.13249693643545793,1.0,1.0,heavy_short
sensor_etth1,regression,sgd,F1,8,1,66.5,1.0,0.00011783399206348645,-1.1459137718200592,-3.5744553392192375,0.7092594755274253,1.4444994580766801,0.13249693643545793,1.3458646616541354,0.6469628585037949,heavy_short
sensor_etth1,regression,sgd,F2,8,1,81.0,1.0,3.249963676868421e-05,0.2660338149422018,-4.405004971191796,0.7155098183382876,1.4444994580766801,0.13249693643545793,1.1049382716049383,2.3456944111992026,heavy_short
sensor_etth1,regression,sgd,F3,8,0,201.5,1.0,0.00015484367951094645,-0.9367231174209206,-3.4191317668662986,0.5638428398751277,1.4444994580766801,0.13249693643545793,0.4441687344913151,0.492330178248686,heavy_short
sensor_etth1,regression,sgd,F4,8,1,236.0,1.0,7.809929474442899e-05,-1.2837560325757285,-3.518734419358751,0.6911886729717003,1.4444994580766801,0.13249693643545793,0.3792372881355932,0.9761191388958688,heavy_short
sensor_etth1,regression,sgd,F5,8,1,101.0,1.0,2.9259007643140738e-05,0.4004381059763248,-4.476656500367266,0.728786716048514,1.4444994580766801,0.13249693643545793,0.8861386138613861,2.605495622548171,heavy_short
sensor_etth1,regression,sgd,F6,8,1,150.0,1.0,9.183847987541643e-05,-1.1956819589362961,-3.4679135005455866,0.6857829301607399,1.4444994580766801,0.13249693643545793,0.5966666666666667,0.8300901369199737,heavy_short
sensor_etth1,regression,sgd,F7,8,1,236.0,1.0,6.870091239378077e-05,-1.002271127330322,-3.5757444800368745,0.6466957683427694,1.4444994580766801,0.13249693643545793,0.3792372881355932,1.1096536229001794,heavy_short
sensor_etth2,classification,adam,F0,8,1,114.5,1.0,2.666910006702929e-05,-1.0821441147003759,-4.061477749698993,0.919663351185922,1.4659222240883296,0.1563491206983994,1.0,1.0,heavy_short
sensor_etth2,classification,adam,F1,8,1,163.0,1.0,1.6726729496393528e-05,-1.6393016180454016,-4.16755294639342,0.8752869166029075,1.4659222240883296,0.1563491206983994,0.7024539877300614,1.5944001529276508,heavy_short
sensor_etth2,classification,adam,F2,8,1,178.0,1.0,1.5118645112793017e-05,-2.141001481433305,-4.128768562908585,0.8672532517214997,1.4659222240883296,0.1563491206983994,0.6432584269662921,1.76398743856105,heavy_short
sensor_etth2,classification,adam,F3,8,0,160.0,1.0,2.6755964981568804e-05,-1.5223061448953195,-4.06574587314841,0.9043611323641928,1.4659222240883296,0.1563491206983994,0.715625,0.9967534374260337,heavy_short
sensor_etth2,classification,adam,F4,8,1,150.0,1.0,1.9797623983554416e-05,-1.53023289616737,-4.125335163044084,0.8783473603672532,1.4659222240883296,0.1563491206983994,0.7633333333333333,1.347085897236098,heavy_short
sensor_etth2,classification,adam,F5,8,1,178.5,1.0,1.4840541310267628e-05,-2.1477218031128467,-4.1349754742974305,0.8668706962509565,1.4659222240883296,0.1563491206983994,0.6414565826330533,1.797043619195879,heavy_short
sensor_etth2,classification,adam,F6,8,1,125.5,1.0,2.008174798603193e-05,-2.1061500770937713,-4.036765990333046,0.8848508033664881,1.4659222240883296,0.1563491206983994,0.9123505976095617,1.328026827424548,heavy_short
sensor_etth2,classification,adam,F7,8,1,152.0,1.0,2.271578412763755e-05,-1.368492642066342,-4.110043499927664,0.8852333588370314,1.4659222240883296,0.1563491206983994,0.7532894736842105,1.17403387517589,heavy_short
sensor_etth2,classification,sgd,F0,8,1,665.5,1.0,0.0006011751065120676,-1.076142822408785,-2.7375007696629305,0.9058913542463658,1.4659222240883296,0.1563491206983994,1.0,1.0,heavy_short
sensor_etth2,classification,sgd,F1,8,1,908.0,1.0,0.0007151567211361571,-1.6243834701913056,-2.549041260868732,0.8741392501912777,1.4659222240883296,0.1563491206983994,0.7329295154185022,0.8406200889183998,heavy_short
sensor_etth2,classification,sgd,F2,8,1,1051.0,1.0,0.0008535182556791022,-1.5240781829620609,-2.492304965563753,0.8672532517214997,1.4659222240883296,0.1563491206983994,0.6332064700285442,0.7043494412825915,heavy_short
sensor_etth2,classification,sgd,F3,8,0,935.0,1.0,0.0005520518639336219,-1.7430868414006397,-2.6230766865735884,0.8947972456006121,1.4659222240883296,0.1563491206983994,0.711764705882353,1.0889830209582487,heavy_short
sensor_etth2,classification,sgd,F4,8,1,833.0,1.0,0.0005484667405825652,-1.6280068427941554,-2.6352575851913573,0.8791124713083397,1.4659222240883296,0.1563491206983994,0.7989195678271308,1.0961012984552485,heavy_short
sensor_etth2,classification,sgd,F5,8,1,1058.5,1.0,0.0008539347641710863,-1.5300629929921217,-2.4910954224621733,0.8664881407804133,1.4659222240883296,0.1563491206983994,0.6287198866320265,0.7040058933490403,heavy_short
sensor_etth2,classification,sgd,F6,8,1,718.5,1.0,0.0005587656690713694,-1.0669278386481797,-2.7274669053051803,0.8902065799540934,1.4659222240883296,0.1563491206983994,0.9262352122477383,1.075898430752161,heavy_short
sensor_etth2,classification,sgd,F7,8,1,838.0,1.0,0.000544615428864176,-1.6851010374168767,-2.633132815988367,0.886381025248661,1.4659222240883296,0.1563491206983994,0.7941527446300716,1.1038525070173826,heavy_short
sensor_etth2,regression,adam,F0,8,1,34.0,1.0,0.0010935122691382551,0.281168917051129,-2.975873654983239,0.13549409922081082,1.4659222240883296,0.1563491206983994,1.0,1.0,heavy_short
sensor_etth2,regression,adam,F1,8,1,20.0,1.0,0.0006770260897397155,-0.03441890262434957,-3.247510131940856,0.2549713573506378,1.4659222240883296,0.1563491206983994,1.7,1.6151700587471582,heavy_short
sensor_etth2,regression,adam,F2,8,1,20.0,1.0,0.0005638332266977888,-0.0734580000304445,-3.4320945872861883,0.29592035890617496,1.4659222240883296,0.1563491206983994,1.7,1.939425023854387,heavy_short
sensor_etth2,regression,adam,F3,8,0,20.0,1.0,0.0006628997045279518,-0.03039779884694163,-3.1687129679667363,0.1452050297852642,1.4659222240883296,0.1563491206983994,1.7,1.6495893144452987,heavy_short
sensor_etth2,regression,adam,F4,8,1,20.0,1.0,0.0007650197984270876,0.14570193076570898,-3.1433394188649837,0.25113949988106954,1.4659222240883296,0.1563491206983994,1.7,1.429390809736639,heavy_short
sensor_etth2,regression,adam,F5,8,1,20.0,1.0,0.0005496187949193551,-0.07919283867268452,-3.434372650715736,0.30829544358001393,1.4659222240883296,0.1563491206983994,1.7,1.9895831060484472,heavy_short
sensor_etth2,regression,adam,F6,8,1,33.0,1.0,0.0009757384976747515,0.28881834802492345,-3.022411635068986,0.23135974541102583,1.4659222240883296,0.1563491206983994,1.0303030303030303,1.1207021878753027,heavy_short
sensor_etth2,regression,adam,F7,8,1,20.0,1.0,0.0007583470690151165,0.13729476491706505,-3.1482421300427053,0.21041312552301833,1.4659222240883296,0.1563491206983994,1.7,1.4419680827123467,heavy_short
sensor_etth2,regression,sgd,F0,8,1,40.5,1.0,0.00013071961062711084,-0.5155243914959283,-3.4085718621673795,0.137717766365916,1.4659222240883296,0.1563491206983994,1.0,1.0,heavy_short
sensor_etth2,regression,sgd,F1,8,1,31.0,1.0,9.825184395215663e-05,-1.1857617984286009,-3.5420826233484974,0.2748052982971307,1.4659222240883296,0.1563491206983994,1.3064516129032258,1.330454527558427,heavy_short
sensor_etth2,regression,sgd,F2,8,1,38.0,1.0,4.690016733823871e-05,0.04370711381786524,-4.1906412263765525,0.31215977776605114,1.4659222240883296,0.1563491206983994,1.0657894736842106,2.7871885762022077,heavy_short
sensor_etth2,regression,sgd,F3,8,0,34.0,1.0,0.00012293441727546047,-0.7888189454887696,-3.33762908405374,0.15569921034389267,1.4659222240883296,0.1563491206983994,1.1911764705882353,1.0633280209414913,heavy_short
sensor_etth2,regression,sgd,F4,8,1,30.5,1.0,0.0001034533027498645,-1.3774403628140486,-3.3710690643163153,0.2580015843129303,1.4659222240883296,0.1563491206983994,1.3278688524590163,1.2635615021704278,heavy_short
sensor_etth2,regression,sgd,F5,8,1,38.5,1.0,4.687911108506187e-05,0.0516749980904207,-4.19194471999762,0.32287748752282575,1.4659222240883296,0.1563491206983994,1.051948051948052,2.7884404717043565,heavy_short
sensor_etth2,regression,sgd,F6,8,1,36.0,1.0,8.754578546411176e-05,-1.0537483309087394,-3.3763851684484165,0.2275180192882684,1.4659222240883296,0.1563491206983994,1.125,1.4931570941321626,heavy_short
sensor_etth2,regression,sgd,F7,8,1,30.0,1.0,0.00013123009332898416,-1.3658921078598718,-3.315233379428539,0.22218864861207827,1.4659222240883296,0.1563491206983994,1.35,0.9961100179926445,heavy_short
sensor_ettm1,classification,adam,F0,8,1,206.5,1.0,2.4378814572267693e-05,-1.6459674273880935,-4.003804613685868,0.9512055109070034,1.3896841026726285,0.2176414350409142,1.0,1.0,heavy_short
sensor_ettm1,classification,adam,F1,8,1,248.0,1.0,3.436077947373637e-05,-1.899878780554761,-3.878695651207887,0.7558362035973976,1.3896841026726285,0.2176414350409142,0.8326612903225806,0.7094953882202124,heavy_short
sensor_ettm1,classification,adam,F2,8,1,280.0,1.0,2.0500910374700772e-05,-1.8622399810556987,-4.0151092446792145,0.763681592039801,1.3896841026726285,0.2176414350409142,0.7375,1.1891576582058747,heavy_short
sensor_ettm1,classification,adam,F3,8,0,282.5,1.0,3.828391221201068e-05,-1.2805584885053012,-3.8919670164259026,0.9482395713738998,1.3896841026726285,0.2176414350409142,0.7309734513274336,0.636790055239428,heavy_short
sensor_ettm1,classification,adam,F4,8,1,250.5,1.0,2.8534422831226417e-05,-1.3313508581124633,-3.952465695881679,0.8269230769230769,1.3896841026726285,0.2176414350409142,0.8243512974051896,0.8543650844617376,heavy_short
sensor_ettm1,classification,adam,F5,8,1,282.5,1.0,2.0454224474676363e-05,-1.8716277568504096,-4.012097862205967,0.7553578262533487,1.3896841026726285,0.2176414350409142,0.7309734513274336,1.1918718601357985,heavy_short
sensor_ettm1,classification,adam,F6,8,1,232.0,1.0,3.492928581811603e-05,-1.4946592866226984,-3.8930561142750006,0.9209720627631075,1.3896841026726285,0.2176414350409142,0.8900862068965517,0.6979476963603891,heavy_short
sensor_ettm1,classification,adam,F7,8,1,258.5,1.0,2.7696995880964995e-05,-1.4009674620358605,-3.955705507333766,0.8498851894374282,1.3896841026726285,0.2176414350409142,0.7988394584139265,0.8801970681962028,heavy_short
sensor_ettm1,classification,sgd,F0,8,1,1389.0,1.0,0.0008611203019870882,-1.6389560021442529,-2.530756850881968,0.9383849980864907,1.3896841026726285,0.2176414350409142,1.0,1.0,heavy_short
sensor_ettm1,classification,sgd,F1,8,1,1827.5,1.0,0.001213213681668458,-1.2330150902992256,-2.4260580468792345,0.717470340604669,1.3896841026726285,0.2176414350409142,0.7600547195622435,0.7097845293030676,heavy_short
sensor_ettm1,classification,sgd,F2,8,1,2454.5,1.0,0.0013617047234285396,-1.527775183432226,-2.337903381876334,0.7610983543819365,1.3896841026726285,0.2176414350409142,0.5658993685068242,0.6323840162784591,heavy_short
sensor_ettm1,classification,sgd,F3,8,0,2162.0,1.0,0.001371585334530312,-1.3573158892137471,-2.413215905973649,0.9291044776119403,1.3896841026726285,0.2176414350409142,0.6424606845513413,0.627828455370567,heavy_short
sensor_ettm1,classification,sgd,F4,8,1,1756.5,1.0,0.001224120235459496,-1.4172650906899205,-2.4398239140031066,0.8066398775353999,1.3896841026726285,0.2176414350409142,0.7907771135781383,0.7034605564410515,heavy_short
sensor_ettm1,classification,sgd,F5,8,1,2501.5,0.625,0.0013726771981842798,-1.5243956764480062,-2.3365168369101883,0.7537313432835822,1.3896841026726285,0.2176414350409142,0.5552668398960624,0.6273290640553673,heavy_short
sensor_ettm1,classification,sgd,F6,8,1,1534.5,1.0,0.0010251177287748804,-1.550851970834705,-2.4855175324222123,0.9064293915040185,1.3896841026726285,0.2176414350409142,0.9051808406647116,0.8400208852267282,heavy_short
sensor_ettm1,classification,sgd,F7,8,1,1850.5,1.0,0.001179159823745933,-1.3230312983107382,-2.4517507451010006,0.8141025641025641,1.3896841026726285,0.2176414350409142,0.7506079437989732,0.7302829392978275,heavy_short
sensor_ettm1,regression,adam,F0,8,1,44.0,1.0,0.0009383088103519954,0.16950022825218858,-3.071735244065614,0.10101266109453622,1.3896841026726285,0.2176414350409142,1.0,1.0,heavy_short
sensor_ettm1,regression,adam,F1,8,1,21.5,1.0,0.0006368282342889312,0.22226510315641262,-3.3338631951191737,0.8251377631438934,1.3896841026726285,0.2176414350409142,2.046511627906977,1.4734095629407684,heavy_short
sensor_ettm1,regression,adam,F2,8,1,20.0,1.0,0.000527427442090647,-0.2852098756767503,-3.534194067369322,0.6374856196855443,1.3896841026726285,0.2176414350409142,2.2,1.7790291810237886,heavy_short
sensor_ettm1,regression,adam,F3,8,0,47.5,1.0,0.0007768932598647969,0.31722171333542004,-3.1917217802721023,0.09017684544996853,1.3896841026726285,0.2176414350409142,0.9263157894736842,1.2077705636361034,heavy_short
sensor_ettm1,regression,adam,F4,8,1,47.0,1.0,0.0007990125786483392,0.2191764954720018,-3.1481206817618648,0.833688435262452,1.3896841026726285,0.2176414350409142,0.9361702127659575,1.1743354678336837,heavy_short
sensor_ettm1,regression,adam,F5,8,1,20.0,1.0,0.000528129289650513,-0.28482006912254787,-3.5372334899984743,0.6891078740085161,1.3896841026726285,0.2176414350409142,2.2,1.7766649734062594,heavy_short
sensor_ettm1,regression,adam,F6,8,1,45.0,1.0,0.0008926744103459046,0.12015282535333241,-3.072274071445226,0.22745298645203027,1.3896841026726285,0.2176414350409142,0.9777777777777777,1.0511209904498189,heavy_short
sensor_ettm1,regression,adam,F7,8,1,46.5,1.0,0.0007677375982787984,0.3431670080317376,-3.2050864055981485,0.6501010428177255,1.3896841026726285,0.2176414350409142,0.946236559139785,1.2221738422810124,heavy_short
sensor_ettm1,regression,sgd,F0,8,1,74.5,1.0,7.163808267033933e-05,-0.8458743392448502,-3.5085225905434414,0.10187978250729363,1.3896841026726285,0.2176414350409142,1.0,1.0,heavy_short
sensor_ettm1,regression,sgd,F1,8,1,55.5,1.0,7.268491351301184e-05,-0.4265139427073672,-3.655986294070501,0.907791915553797,1.3896841026726285,0.2176414350409142,1.3423423423423424,0.9855976874419049,heavy_short
sensor_ettm1,regression,sgd,F2,8,1,69.0,1.0,5.176544414737731e-05,-0.16058927551293356,-4.127253777381931,0.7262553735152049,1.3896841026726285,0.2176414350409142,1.0797101449275361,1.383897769067415,heavy_short
sensor_ettm1,regression,sgd,F3,8,0,107.0,1.0,0.0001484186644080909,-1.3339772010796525,-3.3566044030040647,0.09916515826617335,1.3896841026726285,0.2176414350409142,0.6962616822429907,0.48267569955597883,heavy_short
sensor_ettm1,regression,sgd,F4,8,1,93.0,1.0,0.0001392824635027413,-1.3534152131580584,-3.3385645988785457,0.8491859430947367,1.3896841026726285,0.2176414350409142,0.8010752688172043,0.5143367001756785,heavy_short
sensor_ettm1,regression,sgd,F5,8,1,69.0,1.0,5.060806628593418e-05,-0.14425811502623462,-4.136790433244702,0.7575053002495521,1.3896841026726285,0.2176414350409142,1.0797101449275361,1.4155467285706222,heavy_short
sensor_ettm1,regression,sgd,F6,8,1,79.0,1.0,0.00012341761073242854,-1.2826732816578106,-3.299961510828314,0.23480538361487685,1.3896841026726285,0.2176414350409142,0.9430379746835443,0.5804526780675726,heavy_short
sensor_ettm1,regression,sgd,F7,8,1,111.5,1.0,0.00011435658130499549,-1.453685675545433,-3.4081745268916235,0.6691797762167482,1.3896841026726285,0.2176414350409142,0.6681614349775785,0.6264447734693687,heavy_short
sensor_ettm2,classification,adam,F0,8,1,128.5,1.0,2.2285427469934044e-05,-2.068121650837434,-4.11894934945543,0.9500574052812858,1.4906860143863156,0.2463647720791597,1.0,1.0,heavy_short
sensor_ettm2,classification,adam,F1,8,1,159.5,1.0,1.592756215631074e-05,-1.4631360389345838,-4.180144594365309,0.8813624186758515,1.4906860143863156,0.2463647720791597,0.8056426332288401,1.3991737876285242,heavy_short
sensor_ettm2,classification,adam,F2,8,1,170.0,1.0,1.559617247566351e-05,-2.074605801434495,-4.124113280818518,0.890068886337543,1.4906860143863156,0.2463647720791597,0.7558823529411764,1.4289036303431848,heavy_short
sensor_ettm2,classification,adam,F3,8,0,155.5,1.0,2.5114403119672606e-05,-1.4390262651179082,-4.052088081839456,0.9396287791810181,1.4906860143863156,0.2463647720791597,0.8263665594855305,0.8873564449746939,heavy_short
sensor_ettm2,classification,adam,F4,8,1,147.0,1.0,3.273919264145211e-05,-1.5234235089051527,-3.9743733953303595,0.8951396861844623,1.4906860143863156,0.2463647720791597,0.8741496598639455,0.6806956944233795,heavy_short
sensor_ettm2,classification,adam,F5,8,1,170.0,1.0,1.5551816969768956e-05,-2.0724939859548224,-4.124739097391171,0.8886337543053962,1.4906860143863156,0.2463647720791597,0.7558823529411764,1.432979021888857,heavy_short
sensor_ettm2,classification,adam,F6,8,1,136.5,1.0,2.9935195464053276e-05,-1.746747846584121,-3.940191026753425,0.9328358208955224,1.4906860143863156,0.2463647720791597,0.9413919413919414,0.7444557192450869,heavy_short
sensor_ettm2,classification,adam,F7,8,1,150.5,1.0,2.9899239530487346e-05,-1.3657577574004751,-4.0181178448310675,0.9076731725985457,1.4906860143863156,0.2463647720791597,0.8538205980066446,0.7453509794859589,heavy_short
sensor_ettm2,classification,sgd,F0,8,1,708.5,1.0,0.0004672039992380706,-1.4101373179764374,-2.7337581400290536,0.9342709529276694,1.4906860143863156,0.2463647720791597,1.0,1.0,heavy_short
sensor_ettm2,classification,sgd,F1,8,1,865.5,1.0,0.0007349109213905171,-1.5952776384951401,-2.5480771184178184,0.879735935706085,1.4906860143863156,0.2463647720791597,0.8186019641825535,0.6357287470351902,heavy_short
sensor_ettm2,classification,sgd,F2,8,1,956.5,1.0,0.0008266197561326387,-1.527313947542248,-2.5055892245008984,0.890068886337543,1.4906860143863156,0.2463647720791597,0.7407213800313643,0.565198201194581,heavy_short
sensor_ettm2,classification,sgd,F3,8,0,880.5,1.0,0.0006599090796877347,-1.5480911131765158,-2.586015034449564,0.9267125908916953,1.4906860143863156,0.2463647720791597,0.80465644520159,0.7079823776013947,heavy_short
sensor_ettm2,classification,sgd,F4,8,1,799.5,1.0,0.0005999925929342126,-1.6040022069393123,-2.619926437755156,0.8801186375813241,1.4906860143863156,0.2463647720791597,0.8861788617886179,0.7786829449897861,heavy_short
sensor_ettm2,classification,sgd,F5,8,1,958.0,1.0,0.0008289194573578016,-1.5291981266933605,-2.504334612357549,0.8885380788365863,1.4906860143863156,0.2463647720791597,0.7395615866388309,0.5636301513868347,heavy_short
sensor_ettm2,classification,sgd,F6,8,1,747.0,1.0,0.0005649867060551203,-1.373455480857352,-2.6633897794859145,0.9158055874473785,1.4906860143863156,0.2463647720791597,0.9484605087014726,0.8269291900692793,heavy_short
sensor_ettm2,classification,sgd,F7,8,1,819.0,1.0,0.0006063582546773434,-1.636473280411292,-2.606689080202965,0.8946613088404133,1.4906860143863156,0.2463647720791597,0.8650793650793651,0.7705081865945408,heavy_short
sensor_ettm2,regression,adam,F0,8,1,20.0,1.0,0.000942133937618068,0.4119697868196749,-3.090176212348429,0.04764335417965759,1.4906860143863156,0.2463647720791597,1.0,1.0,heavy_short
sensor_ettm2,regression,adam,F1,8,1,20.0,1.0,0.000756713549671491,0.20926333438476938,-3.226454003640547,0.2013083566963022,1.4906860143863156,0.2463647720791597,1.0,1.245033788580993,heavy_short
sensor_ettm2,regression,adam,F2,8,1,20.5,1.0,0.000652243967292806,-0.35469229930125895,-3.3925266064618347,0.20395380395775753,1.4906860143863156,0.2463647720791597,0.975609756097561,1.4444502132054589,heavy_short
sensor_ettm2,regression,adam,F3,8,0,20.0,1.0,0.0007428827420381029,0.21458947995917207,-3.1788087955281354,0.056812447391809934,1.4906860143863156,0.2463647720791597,1.0,1.2682135205258886,heavy_short
sensor_ettm2,regression,adam,F4,8,1,20.0,1.0,0.0008447218026072918,0.3702585597354815,-3.131098642292507,0.17691392509507314,1.4906860143863156,0.2463647720791597,1.0,1.1153185992241552,heavy_short
sensor_ettm2,regression,adam,F5,8,1,20.5,1.0,0.0006539182320015562,-0.3592150036097751,-3.392499090500006,0.21682680143565022,1.4906860143863156,0.2463647720791597,0.975609756097561,1.4407519036964638,heavy_short
sensor_ettm2,regression,adam,F6,8,1,20.0,1.0,0.000918799874059463,0.39454846254754566,-3.0838435399292936,0.07074828693558141,1.4906860143863156,0.2463647720791597,1.0,1.0253962415727267,heavy_short
sensor_ettm2,regression,adam,F7,8,1,20.0,1.0,0.0008104510906625851,0.3242248843176489,-3.1498396871502163,0.12618328402660758,1.4906860143863156,0.2463647720791597,1.0,1.1624809300309848,heavy_short
sensor_ettm2,regression,sgd,F0,8,1,26.0,1.0,8.785270336831671e-05,-0.49091839739771237,-3.5094032221504627,0.04981469757955556,1.4906860143863156,0.2463647720791597,1.0,1.0,heavy_short
sensor_ettm2,regression,sgd,F1,8,1,28.0,1.0,0.00012628911821815713,-1.5860399902771833,-3.443807629852577,0.21680393490482466,1.4906860143863156,0.2463647720791597,0.9285714285714286,0.6956474525109619,heavy_short
sensor_ettm2,regression,sgd,F2,8,1,32.0,1.0,5.029234675877397e-05,0.03723817777738822,-4.175380619792302,0.22744005402876466,1.4906860143863156,0.2463647720791597,0.8125,1.7468404047578072,heavy_short
sensor_ettm2,regression,sgd,F3,8,0,29.0,1.0,9.991842808950562e-05,-1.119094896438725,-3.3999458475086084,0.06188029220328159,1.4906860143863156,0.2463647720791597,0.896551724137931,0.8792442500158171,heavy_short
sensor_ettm2,regression,sgd,F4,8,1,27.0,1.0,0.00010683072628313737,-0.8223482008246518,-3.3616361450762358,0.1912851349137238,1.4906860143863156,0.2463647720791597,0.9629629629629629,0.8223542647784449,heavy_short
sensor_ettm2,regression,sgd,F5,8,1,32.0,1.0,5.028354017282965e-05,0.03871740436416771,-4.176646995572977,0.23705346053757043,1.4906860143863156,0.2463647720791597,0.8125,1.7471463438405097,heavy_short
sensor_ettm2,regression,sgd,F6,8,1,27.0,1.0,0.00012061764021548878,-0.943496182908582,-3.295915258180036,0.07792905315142312,1.4906860143863156,0.2463647720791597,0.9629629629629629,0.728357006581823,heavy_short
sensor_ettm2,regression,sgd,F7,8,1,27.0,1.0,0.00010183383494570899,-0.9724408224047356,-3.3684453312228455,0.1373607772228028,1.4906860143863156,0.2463647720791597,0.9629629629629629,0.862706421840579,heavy_short
traffic_pems,classification,adam,F0,16,1,355.0,1.0,5.895743053425592e-05,-1.0756726155655867,-3.717619571341821,0.9194528875379939,1.8743936672967871,0.6094088863518212,1.0,1.0,heavy_long
traffic_pems,classification,adam,F1,16,1,645.5,1.0,5.743959237179363e-05,-1.741615622177412,-3.6353964306423476,0.5079787234042553,1.8743936672967871,0.6094088863518212,0.5499612703330752,1.0264249466228392,heavy_long
traffic_pems,classification,adam,F2,16,1,840.5,1.0,4.570520038321695e-05,-1.301233825684883,-3.808271294377739,0.5151975683890577,1.8743936672967871,0.6094088863518212,0.4223676383105294,1.2899501597176068,heavy_long
traffic_pems,classification,adam,F3,16,0,435.0,1.0,5.618221581215551e-05,-1.7891973536687142,-3.6892749473110307,0.9080547112462006,1.8743936672967871,0.6094088863518212,0.8160919540229885,1.049396676189834,heavy_long
traffic_pems,classification,adam,F4,16,1,593.0,1.0,3.002473234026281e-05,-1.918387280288566,-3.828871648508388,0.6450417933130699,1.8743936672967871,0.6094088863518212,0.5986509274873525,1.9636288465824125,heavy_long
