n,mean_log_diff,floor_ratio,t_stat,p_one_sided,cohen_d,ci_lo,ci_hi,wilcoxon_p,perm_p,power,boot_ratio,boot_ratio_lo,boot_ratio_hi,block,model,noise,optimizer,filter,metric,conv_F0,conv_Fk,speedup,p_holm
100,0.0,,0.0,1.0,inf,0.0,0.0,,,,1.0,1.0,1.0,A,ar,N4,normalized_sgd,F2,t_eps,,,1.0,1.0
100,0.0,,0.0,1.0,inf,0.0,0.0,,,,1.0,1.0,1.0,A,ar,N4,normalized_sgd,F3,t_eps,,,1.0,1.0
100,0.0,,0.0,1.0,inf,0.0,0.0,,,,1.0,1.0,1.0,A,ar,N4,normalized_sgd,F4,t_eps,,,1.0,1.0
100,0.0,,0.0,1.0,inf,0.0,0.0,,,,1.0,1.0,1.0,A,ar,N4,sgd,F1,t_eps,,,1.0,1.0
100,0.0,,0.0,1.0,inf,0.0,0.0,,,,1.0,1.0,1.0,A,ar,N4,sgd,F2,t_eps,,,1.0,1.0
100,0.0,,0.0,1.0,inf,0.0,0.0,,,,1.0,1.0,1.0,A,ar,N4,sgd,F3,t_eps,,,1.0,1.0
100,0.0,,0.0,1.0,inf,0.0,0.0,,,,1.0,1.0,1.0,A,ar,N4,sgd,F4,t_eps,,,1.0,1.0
100,0.0,,0.0,1.0,inf,0.0,0.0,,,,1.0,1.0,1.0,A,logistic,N2,clipped_sgd,F1,t_eps,,,1.0,1.0
100,0.0,,0.0,1.0,inf,0.0,0.0,,,,1.0,1.0,1.0,A,logistic,N2,clipped_sgd,F2,t_eps,,,1.0,1.0
100,0.0,,0.0,1.0,inf,0.0,0.0,,,,1.0,1.0,1.0,A,logistic,N2,clipped_sgd,F3,t_eps,,,1.0,1.0
100,0.0,,0.0,1.0,inf,0.0,0.0,,,,1.0,1.0,1.0,A,logistic,N2,clipped_sgd,F4,t_eps,,,1.0,1.0
100,0.0,,0.0,1.0,inf,0.0,0.0,,,,1.0,1.0,1.0,A,logistic,N2,normalized_sgd,F1,t_eps,,,1.0,1.0
100,0.0,,0.0,1.0,inf,0.0,0.0,,,,1.0,1.0,1.0,A,logistic,N2,normalized_sgd,F2,t_eps,,,1.0,1.0
100,0.0,,0.0,1.0,inf,0.0,0.0,,,,1.0,1.0,1.0,A,logistic,N2,normalized_sgd,F3,t_eps,,,1.0,1.0
100,0.0,,0.0,1.0,inf,0.0,0.0,,,,1.0,1.0,1.0,A,logistic,N2,normalized_sgd,F4,t_eps,,,1.0,1.0
100,0.0,,0.0,1.0,inf,0.0,0.0,,,,1.0,1.0,1.0,A,logistic,N2,sgd,F1,t_eps,,,1.0,1.0
100,0.0,,0.0,1.0,inf,0.0,0.0,,,,1.0,1.0,1.0,A,logistic,N2,sgd,F2,t_eps,,,1.0,1.0
100,0.0,,0.0,1.0,inf,0.0,0.0,,,,1.0,1.0,1.0,A,logistic,N2,sgd,F3,t_eps,,,1.0,1.0
100,0.0,,0.0,1.0,inf,0.0,0.0,,,,1.0,1.0,1.0,A,logistic,N2,sgd,F4,t_eps,,,1.0,1.0
100,0.0,,0.0,1.0,inf,0.0,0.0,,,,1.0,1.0,1.0,A,logistic,N3,sgd,F1,t_eps,,,1.0,1.0
100,0.0,,0.0,1.0,inf,0.0,0.0,,,,1.0,1.0,1.0,A,logistic,N3,sgd,F2,t_eps,,,1.0,1.0
100,0.0,,0.0,1.0,inf,0.0,0.0,,,,1.0,1.0,1.0,A,logistic,N3,sgd,F3,t_eps,,,1.0,1.0
100,0.0,,0.0,1.0,inf,0.0,0.0,,,,1.0,1.0,1.0,A,logistic,N4,clipped_sgd,F1,t_eps,,,1.0,1.0
100,0.0,,0.0,1.0,inf,0.0,0.0,,,,1.0,1.0,1.0,A,logistic,N4,clipped_sgd,F2,t_eps,,,1.0,1.0
100,0.0,,0.0,1.0,inf,0.0,0.0,,,,1.0,1.0,1.0,A,logistic,N4,clipped_sgd,F3,t_eps,,,1.0,1.0
100,0.0,,0.0,1.0,inf,0.0,0.0,,,,1.0,1.0,1.0,A,logistic,N4,clipped_sgd,F4,t_eps,,,1.0,1.0
100,0.0,,0.0,1.0,inf,0.0,0.0,,,,1.0,1.0,1.0,A,logistic,N4,normalized_sgd,F1,t_eps,,,1.0,1.0
100,0.0,,0.0,1.0,inf,0.0,0.0,,,,1.0,1.0,1.0,A,logistic,N4,normalized_sgd,F2,t_eps,,,1.0,1.0
100,0.0,,0.0,1.0,inf,0.0,0.0,,,,1.0,1.0,1.0,A,logistic,N4,normalized_sgd,F3,t_eps,,,1.0,1.0
100,0.0,,0.0,1.0,inf,0.0,0.0,,,,1.0,1.0,1.0,A,logistic,N4,normalized_sgd,F4,t_eps,,,1.0,1.0
100,0.0,,0.0,1.0,inf,0.0,0.0,,,,1.0,1.0,1.0,A,logistic,N4,sgd,F1,t_eps,,,1.0,1.0
100,0.0,,0.0,1.0,inf,0.0,0.0,,,,1.0,1.0,1.0,A,logistic,N4,sgd,F2,t_eps,,,1.0,1.0
100,0.0,,0.0,1.0,inf,0.0,0.0,,,,1.0,1.0,1.0,A,logistic,N4,sgd,F3,t_eps,,,1.0,1.0
100,0.0,,0.0,1.0,inf,0.0,0.0,,,,1.0,1.0,1.0,A,logistic,N4,sgd,F4,t_eps,,,1.0,1.0
100,0.0,,0.0,1.0,inf,0.0,0.0,,,,1.0,1.0,1.0,A,quadratic,N2,clipped_sgd,F1,t_eps,,,1.0,1.0
100,0.0,,0.0,1.0,inf,0.0,0.0,,,,1.0,1.0,1.0,A,quadratic,N2,clipped_sgd,F2,t_eps,,,1.0,1.0
100,0.0,,0.0,1.0,inf,0.0,0.0,,,,1.0,1.0,1.0,A,quadratic,N2,clipped_sgd,F3,t_eps,,,1.0,1.0
100,0.0,,0.0,1.0,inf,0.0,0.0,,,,1.0,1.0,1.0,A,quadratic,N2,clipped_sgd,F4,t_eps,,,1.0,1.0
100,0.0,,0.0,1.0,inf,0.0,0.0,,,,1.0,1.0,1.0,A,quadratic,N2,normalized_sgd,F1,t_eps,,,1.0,1.0
100,0.0,,0.0,1.0,inf,0.0,0.0,,,,1.0,1.0,1.0,A,quadratic,N2,normalized_sgd,F2,t_eps,,,1.0,1.0
100,0.0,,0.0,1.0,inf,0.0,0.0,,,,1.0,1.0,1.0,A,quadratic,N2,normalized_sgd,F3,t_eps,,,1.0,1.0
100,0.0,,0.0,1.0,inf,0.0,0.0,,,,1.0,1.0,1.0,A,quadratic,N2,normalized_sgd,F4,t_eps,,,1.0,1.0
100,0.0,,0.0,1.0,inf,0.0,0.0,,,,1.0,1.0,1.0,A,quadratic,N2,sgd,F1,t_eps,,,1.0,1.0
100,0.0,,0.0,1.0,inf,0.0,0.0,,,,1.0,1.0,1.0,A,quadratic,N2,sgd,F2,t_eps,,,1.0,1.0
100,0.0,,0.0,1.0,inf,0.0,0.0,,,,1.0,1.0,1.0,A,quadratic,N2,sgd,F3,t_eps,,,1.0,1.0
100,0.0,,0.0,1.0,inf,0.0,0.0,,,,1.0,1.0,1.0,A,quadratic,N2,sgd,F4,t_eps,,,1.0,1.0
100,-0.786318881057161,,-39.408910117303826,1.0,-3.9408910117303826,-0.8259096042829699,-0.746728157831352,,,,0.151875,0.140875,0.169375,A,quadratic,N3,clipped_sgd,F1,t_eps,,,0.16356151287545218,1.0
100,-0.786318881057161,,-39.408910117303826,1.0,-3.9408910117303826,-0.8259096042829699,-0.746728157831352,,,,0.151875,0.140875,0.169375,A,quadratic,N3,clipped_sgd,F2,t_eps,,,0.16356151287545218,1.0
100,-0.6988952584034526,,-25.45194561204977,1.0,-2.5451945612049767,-0.7533806733965066,-0.6444098434103985,,,,0.151875,0.140875,0.169375,A,quadratic,N3,clipped_sgd,F3,t_eps,,,0.20003442473633407,1.0
100,-0.8695267361767036,,-81.94581176999866,1.0,-8.194581176999867,-0.890581255650553,-0.8484722167028542,,,,0.134875,0.12725,0.1475,A,quadratic,N3,normalized_sgd,F1,t_eps,,,0.13504336894624452,1.0
100,-0.8695267361767036,,-81.94581176999866,1.0,-8.194581176999867,-0.890581255650553,-0.8484722167028542,,,,0.134875,0.12725,0.1475,A,quadratic,N3,normalized_sgd,F2,t_eps,,,0.13504336894624452,1.0
100,-0.7984074209968374,,-34.98737255432001,1.0,-3.498737255432001,-0.843687001122286,-0.7531278408713887,,,,0.134875,0.12725,0.1475,A,quadratic,N3,normalized_sgd,F3,t_eps,,,0.15907157421998183,1.0
100,0.0,,0.0,1.0,inf,0.0,0.0,,,,1.0,1.0,1.0,A,quadratic,N3,sgd,F1,t_eps,,,1.0,1.0
100,0.0,,0.0,1.0,inf,0.0,0.0,,,,1.0,1.0,1.0,A,quadratic,N3,sgd,F2,t_eps,,,1.0,1.0
100,0.0,,0.0,1.0,inf,0.0,0.0,,,,1.0,1.0,1.0,A,quadratic,N3,sgd,F3,t_eps,,,1.0,1.0
100,0.0,,0.0,1.0,inf,0.0,0.0,,,,1.0,1.0,1.0,A,quadratic,N4,clipped_sgd,F1,t_eps,,,1.0,1.0
100,0.0,,0.0,1.0,inf,0.0,0.0,,,,1.0,1.0,1.0,A,quadratic,N4,clipped_sgd,F2,t_eps,,,1.0,1.0
100,0.0,,0.0,1.0,inf,0.0,0.0,,,,1.0,1.0,1.0,A,quadratic,N4,clipped_sgd,F3,t_eps,,,1.0,1.0
100,0.0,,0.0,1.0,inf,0.0,0.0,,,,1.0,1.0,1.0,A,quadratic,N4,clipped_sgd,F4,t_eps,,,1.0,1.0
100,0.0,,0.0,1.0,inf,0.0,0.0,,,,1.0,1.0,1.0,A,quadratic,N4,normalized_sgd,F1,t_eps,,,1.0,1.0
100,0.0,,0.0,1.0,inf,0.0,0.0,,,,1.0,1.0,1.0,A,quadratic,N4,normalized_sgd,F2,t_eps,,,1.0,1.0
100,0.0,,0.0,1.0,inf,0.0,0.0,,,,1.0,1.0,1.0,A,quadratic,N4,normalized_sgd,F3,t_eps,,,1.0,1.0
100,0.0,,0.0,1.0,inf,0.0,0.0,,,,1.0,1.0,1.0,A,quadratic,N4,normalized_sgd,F4,t_eps,,,1.0,1.0
100,0.0,,0.0,1.0,inf,0.0,0.0,,,,1.0,1.0,1.0,A,quadratic,N4,sgd,F1,t_eps,,,1.0,1.0
100,0.0,,0.0,1.0,inf,0.0,0.0,,,,1.0,1.0,1.0,A,quadratic,N4,sgd,F2,t_eps,,,1.0,1.0
100,0.0,,0.0,1.0,inf,0.0,0.0,,,,1.0,1.0,1.0,A,quadratic,N4,sgd,F3,t_eps,,,1.0,1.0
100,0.0,,0.0,1.0,inf,0.0,0.0,,,,1.0,1.0,1.0,A,quadratic,N4,sgd,F4,t_eps,,,1.0,1.0
100,0.0,,0.0,1.0,inf,0.0,0.0,,,,1.0,1.0,1.0,B,ar,N4,adam,F1,t_eps,,,1.0,1.0
100,0.0,,0.0,1.0,inf,0.0,0.0,,,,1.0,1.0,1.0,B,ar,N4,adam,F2,t_eps,,,1.0,1.0
100,0.0,,0.0,1.0,inf,0.0,0.0,,,,1.0,1.0,1.0,B,ar,N4,adam,F3,t_eps,,,1.0,1.0
100,0.0,,0.0,1.0,inf,0.0,0.0,,,,1.0,1.0,1.0,B,ar,N4,adam,F4,t_eps,,,1.0,1.0
100,0.0,,0.0,1.0,inf,0.0,0.0,,,,1.0,1.0,1.0,B,ar,N4,adamw,F1,t_eps,,,1.0,1.0
100,0.0,,0.0,1.0,inf,0.0,0.0,,,,1.0,1.0,1.0,B,ar,N4,adamw,F2,t_eps,,,1.0,1.0
100,0.0,,0.0,1.0,inf,0.0,0.0,,,,1.0,1.0,1.0,B,ar,N4,adamw,F3,t_eps,,,1.0,1.0
100,0.0,,0.0,1.0,inf,0.0,0.0,,,,1.0,1.0,1.0,B,ar,N4,adamw,F4,t_eps,,,1.0,1.0
100,0.0,,0.0,1.0,inf,0.0,0.0,,,,1.0,1.0,1.0,B,logistic,N4,adam,F1,t_eps,,,1.0,1.0
100,0.0,,0.0,1.0,inf,0.0,0.0,,,,1.0,1.0,1.0,B,logistic,N4,adam,F2,t_eps,,,1.0,1.0
100,0.0,,0.0,1.0,inf,0.0,0.0,,,,1.0,1.0,1.0,B,logistic,N4,adam,F3,t_eps,,,1.0,1.0
100,0.0,,0.0,1.0,inf,0.0,0.0,,,,1.0,1.0,1.0,B,logistic,N4,adam,F4,t_eps,,,1.0,1.0
100,0.0,,0.0,1.0,inf,0.0,0.0,,,,1.0,1.0,1.0,B,logistic,N4,adamw,F1,t_eps,,,1.0,1.0
100,0.0,,0.0,1.0,inf,0.0,0.0,,,,1.0,1.0,1.0,B,logistic,N4,adamw,F2,t_eps,,,1.0,1.0
100,0.0,,0.0,1.0,inf,0.0,0.0,,,,1.0,1.0,1.0,B,logistic,N4,adamw,F3,t_eps,,,1.0,1.0
100,0.0,,0.0,1.0,inf,0.0,0.0,,,,1.0,1.0,1.0,B,logistic,N4,adamw,F4,t_eps,,,1.0,1.0
100,0.0,,0.0,1.0,inf,0.0,0.0,,,,1.0,1.0,1.0,B,quadratic,N4,adam,F1,t_eps,,,1.0,1.0
100,0.0,,0.0,1.0,inf,0.0,0.0,,,,1.0,1.0,1.0,B,quadratic,N4,adam,F2,t_eps,,,1.0,1.0
100,0.0,,0.0,1.0,inf,0.0,0.0,,,,1.0,1.0,1.0,B,quadratic,N4,adam,F3,t_eps,,,1.0,1.0
100,0.0,,0.0,1.0,inf,0.0,0.0,,,,1.0,1.0,1.0,B,quadratic,N4,adam,F4,t_eps,,,1.0,1.0
100,0.0,,0.0,1.0,inf,0.0,0.0,,,,1.0,1.0,1.0,B,quadratic,N4,adamw,F1,t_eps,,,1.0,1.0
100,0.0,,0.0,1.0,inf,0.0,0.0,,,,1.0,1.0,1.0,B,quadratic,N4,adamw,F2,t_eps,,,1.0,1.0
100,0.0,,0.0,1.0,inf,0.0,0.0,,,,1.0,1.0,1.0,B,quadratic,N4,adamw,F3,t_eps,,,1.0,1.0
100,0.0,,0.0,1.0,inf,0.0,0.0,,,,1.0,1.0,1.0,B,quadratic,N4,adamw,F4,t_eps,,,1.0,1.0
