ticker,filter,optimizer,seed,holdout_mse
EURUSD=X,F9,sgd,0,9.83664665551697e-06
EURUSD=X,F9,sgd,1,9.6579441646954e-06
EURUSD=X,F0,adam,0,6.542568640797611e-08
EURUSD=X,F0,adam,1,6.51392503123819e-08
EURUSD=X,F0,sgd,0,1.119934633865519e-05
EURUSD=X,F0,sgd,1,1.0997600592528837e-05
EURUSD=X,F1,adam,0,7.135866061749186e-08
EURUSD=X,F1,adam,1,7.074970777062342e-08
EURUSD=X,F1,sgd,0,1.1199524943314961e-05
EURUSD=X,F1,sgd,1,1.0997775502439898e-05
EURUSD=X,F2,adam,0,1.0927517901954308e-07
EURUSD=X,F2,adam,1,1.0835331566079257e-07
EURUSD=X,F2,sgd,0,1.119895394263003e-05
EURUSD=X,F2,sgd,1,1.0997214412384562e-05
EURUSD=X,F3,adam,0,7.0158081312572e-08
EURUSD=X,F3,adam,1,6.951522691298833e-08
EURUSD=X,F3,sgd,0,1.1199982361764689e-05
EURUSD=X,F3,sgd,1,1.0998224789595377e-05
EURUSD=X,F4,adam,0,6.697678891620354e-08
EURUSD=X,F4,adam,1,6.65549727071834e-08
EURUSD=X,F4,sgd,0,1.1199169590827322e-05
EURUSD=X,F4,sgd,1,1.099742692874316e-05
EURUSD=X,F6,adam,0,7.2663722971759e-08
EURUSD=X,F6,adam,1,7.188599591516936e-08
EURUSD=X,F6,sgd,0,1.1200352509742922e-05
EURUSD=X,F6,sgd,1,1.0998588194166808e-05
EURUSD=X,F7,adam,0,7.080745531751977e-08
EURUSD=X,F7,adam,1,7.013261116633986e-08
EURUSD=X,F7,sgd,0,1.1199741231164525e-05
EURUSD=X,F7,sgd,1,1.0997988078426685e-05
EURUSD=X,F5,adam,0,0.004657439414418241
EURUSD=X,F5,adam,1,0.004656448904684598
EURUSD=X,F5,sgd,0,1.372784850387685e-05
EURUSD=X,F5,sgd,1,1.3504652078969591e-05
EURUSD=X,F9,adam,0,0.00020046213084698276
EURUSD=X,F9,adam,1,0.00020047071911771477
EURUSD=X,F9,sgd,0,1.0928291493392098e-05
EURUSD=X,F9,sgd,1,1.0728976334452483e-05
GBPUSD=X,F0,adam,0,9.264237889807456e-08
GBPUSD=X,F0,adam,1,9.213443167330532e-08
GBPUSD=X,F0,sgd,0,1.7604250985739532e-05
GBPUSD=X,F0,sgd,1,1.728939156648849e-05
GBPUSD=X,F1,adam,0,1.0683555903816105e-07
GBPUSD=X,F1,adam,1,1.0591063640915953e-07
GBPUSD=X,F1,sgd,0,1.760438715799535e-05
GBPUSD=X,F1,sgd,1,1.728952388850607e-05
GBPUSD=X,F2,adam,0,2.0718152641288357e-07
GBPUSD=X,F2,adam,1,2.060380354088866e-07
GBPUSD=X,F2,sgd,0,1.762175382138055e-05
GBPUSD=X,F2,sgd,1,1.7306576606205518e-05
GBPUSD=X,F3,adam,0,1.019125773190342e-07
GBPUSD=X,F3,adam,1,1.009993492957077e-07
GBPUSD=X,F3,sgd,0,1.7605346078270518e-05
GBPUSD=X,F3,sgd,1,1.7290465774166634e-05
GBPUSD=X,F4,adam,0,9.509337446606204e-08
GBPUSD=X,F4,adam,1,9.445297439798589e-08
GBPUSD=X,F4,sgd,0,1.7603608815875064e-05
GBPUSD=X,F4,sgd,1,1.7288759908128472e-05
GBPUSD=X,F6,adam,0,1.0457036055088104e-07
GBPUSD=X,F6,adam,1,1.0355700839358137e-07
GBPUSD=X,F6,sgd,0,1.760573084026919e-05
GBPUSD=X,F6,sgd,1,1.7290843413906127e-05
GBPUSD=X,F7,adam,0,1.0259247886835016e-07
GBPUSD=X,F7,adam,1,1.0170979641872747e-07
GBPUSD=X,F7,sgd,0,1.7604308675987578e-05
GBPUSD=X,F7,sgd,1,1.7289446559021776e-05
GBPUSD=X,F5,adam,0,0.005374378997129401
GBPUSD=X,F5,adam,1,0.005373521218997019
GBPUSD=X,F5,sgd,0,2.154343515419715e-05
GBPUSD=X,F5,sgd,1,2.1195452708165435e-05
GBPUSD=X,F9,adam,0,0.00016906266295984345
GBPUSD=X,F9,adam,1,0.00016906523573677516
GBPUSD=X,F9,sgd,0,1.718388300954102e-05
GBPUSD=X,F9,sgd,1,1.687273566602301e-05
GBPUSD=X,F0,adam,0,3.933566185994431e-07
GBPUSD=X,F0,adam,1,3.910743137335606e-07
GBPUSD=X,F0,sgd,0,5.30025986284439e-05
GBPUSD=X,F0,sgd,1,5.207607817765558e-05
GBPUSD=X,F1,adam,0,4.0947134497932174e-07
GBPUSD=X,F1,adam,1,4.053200974786415e-07
GBPUSD=X,F1,sgd,0,5.30024709356861e-05
GBPUSD=X,F1,sgd,1,5.207594981639932e-05
GBPUSD=X,F2,adam,0,8.372414772756824e-07
GBPUSD=X,F2,adam,1,8.320430417214292e-07
GBPUSD=X,F2,sgd,0,5.302560925503172e-05
GBPUSD=X,F2,sgd,1,5.2098670522710436e-05
GBPUSD=X,F3,adam,0,4.002025255663053e-07
GBPUSD=X,F3,adam,1,3.963000166247144e-07
GBPUSD=X,F3,sgd,0,5.300582069928158e-05
GBPUSD=X,F3,sgd,1,5.207924085865263e-05
GBPUSD=X,F4,adam,0,3.9309167767004025e-07
GBPUSD=X,F4,adam,1,3.9033986820214503e-07
GBPUSD=X,F4,sgd,0,5.300135397810558e-05
GBPUSD=X,F4,sgd,1,5.207485548293211e-05
GBPUSD=X,F6,adam,0,4.002685168119107e-07
GBPUSD=X,F6,adam,1,3.963579674981919e-07
GBPUSD=X,F6,sgd,0,5.300584343212616e-05
GBPUSD=X,F6,sgd,1,5.207926317926367e-05
GBPUSD=X,F7,adam,0,3.969700162555735e-07
GBPUSD=X,F7,adam,1,3.934071638936051e-07
GBPUSD=X,F7,sgd,0,5.300282571880673e-05
GBPUSD=X,F7,sgd,1,5.207629955743928e-05
GBPUSD=X,F5,adam,0,0.01774078262767834
GBPUSD=X,F5,adam,1,0.017737550692384647
GBPUSD=X,F5,sgd,0,6.458362590133837e-05
GBPUSD=X,F5,sgd,1,6.356136094154547e-05
GBPUSD=X,F9,adam,0,0.0006223237896804579
GBPUSD=X,F9,adam,1,0.0006223364560080381
GBPUSD=X,F9,sgd,0,5.1766840643618984e-05
GBPUSD=X,F9,sgd,1,5.085102668797069e-05
GBPUSD=X,F0,adam,0,6.365270730077115e-08
GBPUSD=X,F0,adam,1,6.336727929917013e-08
GBPUSD=X,F0,sgd,0,1.2233089076820877e-05
GBPUSD=X,F0,sgd,1,1.2012869157726312e-05
GBPUSD=X,F1,adam,0,7.030541541298128e-08
GBPUSD=X,F1,adam,1,6.971061323793299e-08
GBPUSD=X,F1,sgd,0,1.2233389822175509e-05
GBPUSD=X,F1,sgd,1,1.2013164058104599e-05
GBPUSD=X,F2,adam,0,1.243280105037198e-07
GBPUSD=X,F2,adam,1,1.2353255830044966e-07
GBPUSD=X,F2,sgd,0,1.2244603215490668e-05
GBPUSD=X,F2,sgd,1,1.2024174934967017e-05
GBPUSD=X,F3,adam,0,6.771619969287274e-08
GBPUSD=X,F3,adam,1,6.715548931460795e-08
GBPUSD=X,F3,sgd,0,1.2233947059932726e-05
GBPUSD=X,F3,sgd,1,1.201371115360831e-05
GBPUSD=X,F4,adam,0,6.485147768749858e-08
GBPUSD=X,F4,adam,1,6.445780215893022e-08
GBPUSD=X,F4,sgd,0,1.2232788535382153e-05
GBPUSD=X,F4,sgd,1,1.2012573728011596e-05
GBPUSD=X,F6,adam,0,7.041625900228015e-08
GBPUSD=X,F6,adam,1,6.969471677715113e-08
GBPUSD=X,F6,sgd,0,1.223465077660402e-05
GBPUSD=X,F6,sgd,1,1.2014402055565238e-05
GBPUSD=X,F7,adam,0,6.868334558518562e-08
GBPUSD=X,F7,adam,1,6.807902775137634e-08
GBPUSD=X,F7,sgd,0,1.2233563858641088e-05
GBPUSD=X,F7,sgd,1,1.2013334785220747e-05
GBPUSD=X,F5,adam,0,0.0036272194745235607
GBPUSD=X,F5,adam,1,0.003626656782365728
GBPUSD=X,F5,sgd,0,1.498988125828819e-05
GBPUSD=X,F5,sgd,1,1.4746360168933058e-05
GBPUSD=X,F9,adam,0,0.00010456589283539908
GBPUSD=X,F9,adam,1,0.00010456728234058826
GBPUSD=X,F9,sgd,0,1.1937286795216476e-05
GBPUSD=X,F9,sgd,1,1.171971218830209e-05
GBPUSD=X,F0,adam,0,4.45290676400026e-08
GBPUSD=X,F0,adam,1,4.444477926162653e-08
GBPUSD=X,F0,sgd,0,1.1125686816922763e-05
GBPUSD=X,F0,sgd,1,1.092677438846371e-05
GBPUSD=X,F1,adam,0,5.231632138208028e-08
GBPUSD=X,F1,adam,1,5.19444480950465e-08
GBPUSD=X,F1,sgd,0,1.112587476280096e-05
GBPUSD=X,F1,sgd,1,1.0926958214174006e-05
GBPUSD=X,F2,adam,0,5.6553031964606795e-08
GBPUSD=X,F2,adam,1,5.597988064319672e-08
GBPUSD=X,F2,sgd,0,1.1112870074159538e-05
GBPUSD=X,F2,sgd,1,1.0914185582413453e-05
GBPUSD=X,F3,adam,0,4.768070764729089e-08
GBPUSD=X,F3,adam,1,4.744877073578184e-08
GBPUSD=X,F3,sgd,0,1.1126405590772397e-05
GBPUSD=X,F3,sgd,1,1.0927479730023442e-05
GBPUSD=X,F4,adam,0,4.575073197578066e-08
GBPUSD=X,F4,adam,1,4.5562560271153604e-08
GBPUSD=X,F4,sgd,0,1.1125520649269325e-05
GBPUSD=X,F4,sgd,1,1.0926610782400365e-05
GBPUSD=X,F6,adam,0,4.922592646225949e-08
GBPUSD=X,F6,adam,1,4.8896837439247585e-08
GBPUSD=X,F6,sgd,0,1.112731569025564e-05
GBPUSD=X,F6,sgd,1,1.0928373322431314e-05
GBPUSD=X,F7,adam,0,4.888230121041607e-08
GBPUSD=X,F7,adam,1,4.8564685071874545e-08
GBPUSD=X,F7,sgd,0,1.1126285328533527e-05
GBPUSD=X,F7,sgd,1,1.0927361413431503e-05
GBPUSD=X,F5,adam,0,0.003484400932946681
GBPUSD=X,F5,adam,1,0.003483814713598711
GBPUSD=X,F5,sgd,0,1.361495567595157e-05
GBPUSD=X,F5,sgd,1,1.3395192326836397e-05
GBPUSD=X,F9,adam,0,0.00011266288877731815
GBPUSD=X,F9,adam,1,0.00011266605790392415
GBPUSD=X,F9,sgd,0,1.0862112305540712e-05
GBPUSD=X,F9,sgd,1,1.066549958372361e-05
JPM,F0,adam,0,3.470526492276903e-06
JPM,F0,adam,1,3.4540853014104197e-06
JPM,F0,sgd,0,0.0002367396366626348
JPM,F0,sgd,1,0.00023257097399329157
JPM,F1,adam,0,3.9019334891005e-06
JPM,F1,adam,1,3.872096055458483e-06
JPM,F1,sgd,0,0.00023680881861729532
JPM,F1,sgd,1,0.00023263877007113237
JPM,F2,adam,0,5.8253928994077506e-06
JPM,F2,adam,1,5.787062099267671e-06
JPM,F2,sgd,0,0.0002460413650536903
JPM,F2,sgd,1,0.00024170515416061433
JPM,F3,adam,0,3.757670006670055e-06
JPM,F3,adam,1,3.732447476935508e-06
JPM,F3,sgd,0,0.00023693990677580822
JPM,F3,sgd,1,0.00023276753912782812
JPM,F4,adam,0,3.5888965009144365e-06
JPM,F4,adam,1,3.569153468490038e-06
JPM,F4,sgd,0,0.00023659227739768307
JPM,F4,sgd,1,0.00023242622129262925
JPM,F6,adam,0,3.892867859488194e-06
JPM,F6,adam,1,3.862715583559575e-06
JPM,F6,sgd,0,0.00023727009571746733
JPM,F6,sgd,1,0.00023309173052465666
JPM,F7,adam,0,3.887761205668647e-06
JPM,F7,adam,1,3.859660053123112e-06
JPM,F7,sgd,0,0.00023688808668689964
JPM,F7,sgd,1,0.0002327166070956329
JPM,F5,adam,0,0.001653315406262305
JPM,F5,adam,1,0.0016532973019385072
JPM,F5,sgd,0,0.0002886558335239082
JPM,F5,sgd,1,0.00028406570985947536
JPM,F9,adam,0,0.00011141997151555871
JPM,F9,adam,1,0.00011159753740490688
JPM,F9,sgd,0,0.0002332306199537336
JPM,F9,sgd,1,0.000229072475880965
JPM,F0,adam,0,1.3345214037514581e-06
JPM,F0,adam,1,1.3268982455489869e-06
JPM,F0,sgd,0,0.0002338648579331011
JPM,F0,sgd,1,0.00022970869284779527
JPM,F1,adam,0,1.5511558880929421e-06
JPM,F1,adam,1,1.536505939356039e-06
JPM,F1,sgd,0,0.00023392837761177768
JPM,F1,sgd,1,0.0002297709147276987
JPM,F2,adam,0,2.015888477991031e-06
JPM,F2,adam,1,1.9986819407219712e-06
JPM,F2,sgd,0,0.00024147525058147078
JPM,F2,sgd,1,0.00023718234972577718
JPM,F3,adam,0,1.461839964448851e-06
JPM,F3,adam,1,1.4497139356693927e-06
JPM,F3,sgd,0,0.00023415416552381024
JPM,F3,sgd,1,0.00022999270217249595
JPM,F4,adam,0,1.3741846146179277e-06
JPM,F4,adam,1,1.3651095087631532e-06
JPM,F4,sgd,0,0.00023371171587786442
JPM,F4,sgd,1,0.00022955821936049468
JPM,F6,adam,0,1.5256898950369465e-06
JPM,F6,adam,1,1.5110121424423992e-06
JPM,F6,sgd,0,0.00023470957922972033
JPM,F6,sgd,1,0.0002305380923702899
JPM,F7,adam,0,1.5162037617465018e-06
JPM,F7,adam,1,1.50239040786528e-06
JPM,F7,sgd,0,0.00023417152757030207
JPM,F7,sgd,1,0.00023000968238574585
JPM,F5,adam,0,0.0013812884632339645
JPM,F5,adam,1,0.0013812638638791273
JPM,F5,sgd,0,0.00028556257766137544
JPM,F5,sgd,1,0.0002809911030125792
JPM,F9,adam,0,0.00015090387742340374
JPM,F9,adam,1,0.00015117121343756354
JPM,F9,sgd,0,0.00023069144267944097
JPM,F9,sgd,1,0.0002265395394428762
JPM,F0,adam,0,1.3361522612741932e-06
JPM,F0,adam,1,1.3298017102365058e-06
JPM,F0,sgd,0,7.787332538603538e-05
JPM,F0,sgd,1,7.652546760494896e-05
JPM,F1,adam,0,1.4839498485759264e-06
JPM,F1,adam,1,1.4714635454759269e-06
JPM,F1,sgd,0,7.787805851847533e-05
JPM,F1,sgd,1,7.653009039615585e-05
JPM,F2,adam,0,2.22404092589092e-06
JPM,F2,adam,1,2.2059671641139586e-06
JPM,F2,sgd,0,7.804778176707705e-05
JPM,F2,sgd,1,7.669676300585506e-05
JPM,F3,adam,0,1.4400355389837804e-06
JPM,F3,adam,1,1.427176998389765e-06
JPM,F3,sgd,0,7.791411593770612e-05
JPM,F3,sgd,1,7.656551353314435e-05
JPM,F4,adam,0,1.3683833327617382e-06
JPM,F4,adam,1,1.3592736206063279e-06
JPM,F4,sgd,0,7.786429654931138e-05
JPM,F4,sgd,1,7.651658810428467e-05
JPM,F6,adam,0,1.4433639148380953e-06
JPM,F6,adam,1,1.4303193569567637e-06
JPM,F6,sgd,0,7.791574629737043e-05
JPM,F6,sgd,1,7.656711462621549e-05
JPM,F7,adam,0,1.4361462866765103e-06
JPM,F7,adam,1,1.4239017819960282e-06
JPM,F7,sgd,0,7.788522099736779e-05
JPM,F7,sgd,1,7.653713415759531e-05
JPM,F5,adam,0,0.0014255951915293599
JPM,F5,adam,1,0.0014255544587231704
JPM,F5,sgd,0,9.432912636495108e-05
JPM,F5,sgd,1,9.284935433999757e-05
JPM,F9,adam,0,2.6673743731134255e-06
JPM,F9,adam,1,2.655612812887606e-06
JPM,F9,sgd,0,7.622220064911178e-05
JPM,F9,sgd,1,7.488723728812379e-05
JPM,F0,adam,0,7.910007586701993e-07
JPM,F0,adam,1,7.881943429698985e-07
JPM,F0,sgd,0,0.00010263819093041596
JPM,F0,sgd,1,0.00010084570305244607
JPM,F1,adam,0,9.566980176054725e-07
JPM,F1,adam,1,9.465534524064645e-07
JPM,F1,sgd,0,0.00010264282774967364
JPM,F1,sgd,1,0.00010085021247893555
JPM,F2,adam,0,1.7407973965696665e-06
JPM,F2,adam,1,1.7241476207707183e-06
JPM,F2,sgd,0,0.00010324414757678077
JPM,F2,sgd,1,0.00010144067076658787
JPM,F3,adam,0,8.385921084693057e-07
JPM,F3,adam,1,8.327050591574608e-07
JPM,F3,sgd,0,0.0001027009139673147
JPM,F3,sgd,1,0.0001009072811654434
JPM,F4,adam,0,7.946718229948074e-07
JPM,F4,adam,1,7.911896648660157e-07
JPM,F4,sgd,0,0.0001026265061525354
JPM,F4,sgd,1,0.00010083422107790745
JPM,F6,adam,0,8.736071713226254e-07
JPM,F6,adam,1,8.662150850591369e-07
JPM,F6,sgd,0,0.00010273507021865687
JPM,F6,sgd,1,0.00010094082305145574
JPM,F7,adam,0,8.476581090794461e-07
JPM,F7,adam,1,8.413511988596895e-07
JPM,F7,sgd,0,0.00010268228414760435
JPM,F7,sgd,1,0.00010088898789254918
JPM,F5,adam,0,0.002099679681642905
JPM,F5,adam,1,0.0020996504751494742
JPM,F5,sgd,0,0.00012480091669883728
JPM,F5,sgd,1,0.00012283004604422005
JPM,F9,adam,0,3.4018069574493987e-06
JPM,F9,adam,1,3.3871444183694573e-06
JPM,F9,sgd,0,0.00010066909357223851
JPM,F9,sgd,1,9.888939798059075e-05
MSFT,F0,adam,0,1.2558489736824405e-06
MSFT,F0,adam,1,1.248473352474152e-06
MSFT,F0,sgd,0,0.00016776120804503408
MSFT,F0,sgd,1,0.0001647594611019403
MSFT,F1,adam,0,1.4856788294836831e-06
MSFT,F1,adam,1,1.4716713284822375e-06
MSFT,F1,sgd,0,0.00016783537130292782
MSFT,F1,sgd,1,0.00016483216514044278
MSFT,F2,adam,0,2.461411050433612e-06
MSFT,F2,adam,1,2.4446003167209578e-06
MSFT,F2,sgd,0,0.0001728424562814953
MSFT,F2,sgd,1,0.00016974899199867835
MSFT,F3,adam,0,1.4176457734021834e-06
MSFT,F3,adam,1,1.4057010395251789e-06
MSFT,F3,sgd,0,0.0001679252727004973
MSFT,F3,sgd,1,0.00016492048657479726
MSFT,F4,adam,0,1.2849475028206306e-06
MSFT,F4,adam,1,1.2759384736165907e-06
MSFT,F4,sgd,0,0.00016772479363297255
MSFT,F4,sgd,1,0.00016472363369683844
MSFT,F6,adam,0,1.4161803754951968e-06
MSFT,F6,adam,1,1.4042702552207923e-06
MSFT,F6,sgd,0,0.0001679230057915438
MSFT,F6,sgd,1,0.00016491826116121137
MSFT,F7,adam,0,1.3803893944259625e-06
MSFT,F7,adam,1,1.3691320345882012e-06
MSFT,F7,sgd,0,0.0001677986228718938
MSFT,F7,sgd,1,0.00016479609806489408
MSFT,F5,adam,0,0.001419305787276775
MSFT,F5,adam,1,0.0014192781080466696
MSFT,F5,sgd,0,0.0002049329194467487
MSFT,F5,sgd,1,0.0002016282788239417
MSFT,F9,adam,0,4.8414013778651926e-05
MSFT,F9,adam,1,4.8490549287805824e-05
MSFT,F9,sgd,0,0.0001650632378390872
MSFT,F9,sgd,1,0.00016207242732471934
MSFT,F0,adam,0,2.2804796396057467e-06
MSFT,F0,adam,1,2.2693580613271597e-06
MSFT,F0,sgd,0,0.000336022561485551
MSFT,F0,sgd,1,0.00033013472141620335
MSFT,F1,adam,0,2.6187257612070515e-06
MSFT,F1,adam,1,2.598085460966507e-06
MSFT,F1,sgd,0,0.0003360756780052471
MSFT,F1,sgd,1,0.0003301866852012308
MSFT,F2,adam,0,3.852314211432912e-06
MSFT,F2,adam,1,3.824940156386791e-06
MSFT,F2,sgd,0,0.00034309933048485994
MSFT,F2,sgd,1,0.00033708498885088326
MSFT,F3,adam,0,2.5084928550837044e-06
MSFT,F3,adam,1,2.489831371340229e-06
MSFT,F3,sgd,0,0.0003363170577259611
MSFT,F3,sgd,1,0.0003304238671604893
MSFT,F4,adam,0,2.3836099797320315e-06
MSFT,F4,adam,1,2.3694293718040804e-06
MSFT,F4,sgd,0,0.0003358502096381498
MSFT,F4,sgd,1,0.0003299654025882896
MSFT,F6,adam,0,2.5076430099241934e-06
MSFT,F6,adam,1,2.4890044307544052e-06
MSFT,F6,sgd,0,0.0003363154748993418
MSFT,F6,sgd,1,0.00033042231280611735
MSFT,F7,adam,0,2.5117312578948423e-06
MSFT,F7,adam,1,2.493868099539833e-06
MSFT,F7,sgd,0,0.00033598551850495665
MSFT,F7,sgd,1,0.0003300982385389565
MSFT,F5,adam,0,0.002866049895256131
MSFT,F5,adam,1,0.0028659798417969605
MSFT,F5,sgd,0,0.0004086929308305573
MSFT,F5,sgd,1,0.0004022264682102035
MSFT,F9,adam,0,9.313315000097836e-05
MSFT,F9,adam,1,9.327206418166368e-05
MSFT,F9,sgd,0,0.00033047059079873223
MSFT,F9,sgd,1,0.0003246078095480319
MSFT,F0,adam,0,5.796813568342589e-07
MSFT,F0,adam,1,5.772993109892708e-07
MSFT,F0,sgd,0,9.11316038229499e-05
MSFT,F0,sgd,1,8.951918359206375e-05
MSFT,F1,adam,0,6.064980801992401e-07
MSFT,F1,adam,1,6.019410460470303e-07
MSFT,F1,sgd,0,9.113075589073286e-05
MSFT,F1,sgd,1,8.951827993115709e-05
MSFT,F2,adam,0,1.1808269748930705e-06
MSFT,F2,adam,1,1.1749754109427167e-06
MSFT,F2,sgd,0,9.143569418216373e-05
MSFT,F2,sgd,1,8.981769574572428e-05
MSFT,F3,adam,0,6.133907662558982e-07
MSFT,F3,adam,1,6.082523812289093e-07
MSFT,F3,sgd,0,9.118447376243906e-05
MSFT,F3,sgd,1,8.957106753240653e-05
MSFT,F4,adam,0,5.796513912208813e-07
MSFT,F4,adam,1,5.765153867863287e-07
MSFT,F4,sgd,0,9.110480868898999e-05
MSFT,F4,sgd,1,8.949284850523574e-05
MSFT,F6,adam,0,6.13430178467058e-07
MSFT,F6,adam,1,6.082900183550489e-07
MSFT,F6,sgd,0,9.118451838226759e-05
MSFT,F6,sgd,1,8.95711113371782e-05
MSFT,F7,adam,0,6.0020656793211e-07
MSFT,F7,adam,1,5.957581486357287e-07
MSFT,F7,sgd,0,9.11284212675365e-05
MSFT,F7,sgd,1,8.95160274841648e-05
MSFT,F5,adam,0,0.0011014014787657344
MSFT,F5,adam,1,0.0011013876897578506
MSFT,F5,sgd,0,0.0001108747286000337
MSFT,F5,sgd,1,0.00010910429541357783
MSFT,F9,adam,0,9.078244040308744e-06
MSFT,F9,adam,1,9.091438518495763e-06
MSFT,F9,sgd,0,8.914195504547908e-05
MSFT,F9,sgd,1,8.754508045517969e-05
MSFT,F0,adam,0,5.402298732455323e-07
MSFT,F0,adam,1,5.3812138683883e-07
MSFT,F0,sgd,0,7.909249680872126e-05
MSFT,F0,sgd,1,7.769227627603261e-05
MSFT,F1,adam,0,6.15915071066826e-07
MSFT,F1,adam,1,6.103432079931162e-07
MSFT,F1,sgd,0,7.909815085461052e-05
MSFT,F1,sgd,1,7.769779921210078e-05
MSFT,F2,adam,0,9.863544827833577e-07
MSFT,F2,adam,1,9.79405614499466e-07
MSFT,F2,sgd,0,7.933412028515407e-05
MSFT,F2,sgd,1,7.792945885946006e-05
MSFT,F3,adam,0,5.802987528337482e-07
MSFT,F3,adam,1,5.75622181327116e-07
MSFT,F3,sgd,0,7.913981942457244e-05
MSFT,F3,sgd,1,7.773872343330448e-05
MSFT,F4,adam,0,5.533431016023555e-07
MSFT,F4,adam,1,5.502999010265886e-07
MSFT,F4,sgd,0,7.906245574399069e-05
MSFT,F4,sgd,1,7.766276079365135e-05
MSFT,F6,adam,0,5.909975605034645e-07
MSFT,F6,adam,1,5.857892364694631e-07
MSFT,F6,sgd,0,7.915191457046948e-05
MSFT,F6,sgd,1,7.775059867538942e-05
MSFT,F7,adam,0,5.852656972389636e-07
MSFT,F7,adam,1,5.804752894021837e-07
MSFT,F7,sgd,0,7.909432264534965e-05
MSFT,F7,sgd,1,7.769404155005023e-05
MSFT,F5,adam,0,0.0012507947293674982
MSFT,F5,adam,1,0.0012507540876784311
MSFT,F5,sgd,0,9.62404877817298e-05
MSFT,F5,sgd,1,9.470229724764081e-05
MSFT,F9,adam,0,1.468466383335883e-06
MSFT,F9,adam,1,1.4650297975305958e-06
MSFT,F9,sgd,0,7.74837108778727e-05
MSFT,F9,sgd,1,7.609494559714623e-05
QQQ,F0,adam,0,1.0652883581344575e-06
QQQ,F0,adam,1,1.0591861933656181e-06
QQQ,F0,sgd,0,0.0001432801388429757
QQQ,F0,sgd,1,0.0001407176346547272
QQQ,F1,adam,0,1.2404718916697524e-06
QQQ,F1,adam,1,1.2292403214747159e-06
QQQ,F1,sgd,0,0.00014332227446909975
QQQ,F1,sgd,1,0.00014075894916925114
QQQ,F2,adam,0,2.210645795572118e-06
QQQ,F2,adam,1,2.1965808059918663e-06
QQQ,F2,sgd,0,0.00014622833411026626
QQQ,F2,sgd,1,0.0001436126418067074
QQQ,F3,adam,0,1.1780505964342564e-06
QQQ,F3,adam,1,1.1682908235888964e-06
QQQ,F3,sgd,0,0.00014336928630958874
QQQ,F3,sgd,1,0.00014080513448109486
QQQ,F4,adam,0,1.100143257108209e-06
QQQ,F4,adam,1,1.092520769967448e-06
QQQ,F4,sgd,0,0.0001432584758840867
QQQ,F4,sgd,1,0.0001406963247283445
QQQ,F6,adam,0,1.1755010264276372e-06
QQQ,F6,adam,1,1.1658072294233538e-06
QQQ,F6,sgd,0,0.00014336646130607772
QQQ,F6,sgd,1,0.00014080236077117705
QQQ,F7,adam,0,1.1688476171741328e-06
QQQ,F7,adam,1,1.1594349503390186e-06
QQQ,F7,sgd,0,0.00014329922846408407
QQQ,F7,sgd,1,0.00014073632192050894
QQQ,F5,adam,0,0.0022789790940407188
QQQ,F5,adam,1,0.002278916056241598
QQQ,F5,sgd,0,0.00017501021786107753
QQQ,F5,sgd,1,0.00017218657644267
QQQ,F9,adam,0,2.9054410014978556e-06
QQQ,F9,adam,1,2.899031348004279e-06
QQQ,F9,sgd,0,0.00014060396501141214
QQQ,F9,sgd,1,0.00013805786659633028
QQQ,F0,adam,0,1.5243277294161357e-06
QQQ,F0,adam,1,1.516589344350101e-06
QQQ,F0,sgd,0,0.0002912904399237216
QQQ,F0,sgd,1,0.0002861245516883218
QQQ,F1,adam,0,1.737538881760996e-06
QQQ,F1,adam,1,1.7237147616389523e-06
QQQ,F1,sgd,0,0.0002913524416317863
QQQ,F1,sgd,1,0.000286185380720356
QQQ,F2,adam,0,2.172745600585029e-06
QQQ,F2,adam,1,2.1559303807739277e-06
QQQ,F2,sgd,0,0.0002962753192886167
QQQ,F2,sgd,1,0.00029102012547843175
QQQ,F3,adam,0,1.6597947100359297e-06
QQQ,F3,adam,1,1.647632382106988e-06
QQQ,F3,sgd,0,0.0002914764267071819
QQQ,F3,sgd,1,0.00028630713740336036
QQQ,F4,adam,0,1.569928391885903e-06
QQQ,F4,adam,1,1.560823361314362e-06
QQQ,F4,sgd,0,0.00029122017077543196
QQQ,F4,sgd,1,0.00028605550944222903
QQQ,F6,adam,0,1.6601868777288013e-06
QQQ,F6,adam,1,1.6480132980122575e-06
QQQ,F6,sgd,0,0.00029147720188381457
QQQ,F6,sgd,1,0.0002863078985701132
QQQ,F7,adam,0,1.6501279234019716e-06
QQQ,F7,adam,1,1.6385279133696615e-06
QQQ,F7,sgd,0,0.0002913152712117276
QQQ,F7,sgd,1,0.00028614886611581786
QQQ,F5,adam,0,0.004246134454827257
QQQ,F5,adam,1,0.0042459646163059556
QQQ,F5,sgd,0,0.00035504351132544686
QQQ,F5,sgd,1,0.00034936203536583714
QQQ,F9,adam,0,7.012211303611217e-06
QQQ,F9,adam,1,7.012419382075766e-06
QQQ,F9,sgd,0,0.0002859572562292016
QQQ,F9,sgd,1,0.0002808226501152551
QQQ,F0,adam,0,3.5246876228579123e-07
QQQ,F0,adam,1,3.494361859306172e-07
QQQ,F0,sgd,0,5.829912855695319e-05
QQQ,F0,sgd,1,5.7259534200723684e-05
QQQ,F1,adam,0,3.682801898343958e-07
QQQ,F1,adam,1,3.6381340823779735e-07
QQQ,F1,sgd,0,5.8293800147674984e-05
